lakeid,sampledate,depth,chlor,phaeo
CR,7/2/91,0,-0.4,2.6
CR,7/2/91,0,-0.1,1.6
CR,7/2/91,3,-0.3,1.9
CR,7/2/91,5,0.4,1.2
CR,7/2/91,8,0.1,0.8
CR,7/2/91,10,0.2,1
CR,7/2/91,12,0.1,2.5
CR,7/2/91,15,0.6,5.8
CR,7/2/91,19,0.4,5.2
CR,8/1/91,0,1.5,-0.1
CR,8/1/91,3,1.6,-0.4
CR,8/1/91,5,-1,3.1
CR,8/1/91,8,1.5,0.1
CR,8/1/91,10,2.3,-0.6
CR,8/1/91,12,3.1,-0.2
CR,8/1/91,12,2.4,0.9
CR,8/1/91,15,7.6,1.1
CR,8/1/91,19,20.1,2.9
CR,8/15/91,0,1.3,-0.3
CR,8/15/91,3,1,0
CR,8/15/91,5,0.9,-0.2
CR,8/15/91,8,1.5,0
CR,8/15/91,10,0.9,0
CR,8/15/91,10,1.1,0
CR,8/15/91,12,2.4,0.1
CR,8/15/91,15,8.1,2.5
CR,8/15/91,19,16.6,1.3
CR,8/29/91,0,1.6,-0.2
CR,8/29/91,3,1.3,-0.1
CR,8/29/91,5,1.3,0.2
CR,8/29/91,8,1.5,0.1
CR,8/29/91,10,1.8,0
CR,8/29/91,12,2.2,0.1
CR,8/29/91,15,12.1,4.3
CR,8/29/91,19,18.9,2.1
CR,8/29/91,19,17.3,5.9
CR,9/12/91,0,1.8,-0.1
CR,9/12/91,3,2.6,-1.3
CR,9/12/91,5,1.9,-0.1
CR,9/12/91,8,1.7,0
CR,9/12/91,10,2.9,0.9
CR,9/12/91,12,4.4,2.1
CR,9/12/91,15,13.5,6.8
CR,9/12/91,19,6.4,2.1
CR,9/12/91,19,3.3,4.9
CR,9/25/91,0,1.6,0.9
CR,9/25/91,3,1.7,1.2
CR,9/25/91,5,1.8,0.9
CR,9/25/91,8,1.7,1
CR,9/25/91,10,1.6,1.3
CR,9/25/91,12,1.6,1.6
CR,9/25/91,15,9.5,8.2
CR,9/25/91,15,10.2,6.6
CR,9/25/91,19,6.3,4.2
CR,10/10/91,0,1.9,1.3
CR,10/10/91,3,2.1,1.2
CR,10/10/91,5,2.8,1.2
CR,10/10/91,8,2.8,0.8
CR,10/10/91,10,2.7,1.5
CR,10/10/91,12,2.2,1.4
CR,10/10/91,15,2.2,1.4
CR,10/10/91,19,2.8,3.5
CR,10/10/91,19,3.1,3.5
CR,10/31/91,0,2.8,2.1
CR,10/31/91,3,2.8,1.8
CR,10/31/91,5,2.4,2.1
CR,10/31/91,8,2.7,1.8
CR,10/31/91,10,2.3,2.4
CR,10/31/91,10,2.5,2.1
CR,10/31/91,12,2.7,1.8
CR,10/31/91,15,2.8,1.8
CR,10/31/91,19,2.2,1.6
CR,1/13/92,0,0.8,0.4
CR,1/13/92,3,1.1,0.6
CR,1/13/92,5,1.1,0.2
CR,1/13/92,8,0.9,0.8
CR,1/13/92,10,0.8,0.9
CR,1/13/92,12,0.4,0.4
CR,1/13/92,12,0.8,0.6
CR,1/13/92,15,0.6,1
CR,1/13/92,19,1.2,1.6
CR,2/24/92,0,1.1,0.1
CR,2/24/92,3,0.8,0
CR,2/24/92,5,0.6,0.2
CR,2/24/92,8,0.4,0.3
CR,2/24/92,10,0.3,0.4
CR,2/24/92,10,0.4,0.4
CR,2/24/92,12,0.4,0.6
CR,2/24/92,15,0.7,0.5
CR,2/24/92,19,2.7,1.4
CR,3/26/92,0,0.3,0.1
CR,3/26/92,3,1.6,0.5
CR,3/26/92,5,1.4,0.6
CR,3/26/92,8,1.7,0.8
CR,3/26/92,10,1.5,0.9
CR,3/26/92,12,1,0.6
CR,3/26/92,15,0.8,0.9
CR,3/26/92,19,0.8,0.9
CR,3/26/92,19,0.9,0.8
CR,5/6/92,0,2.2,-0.1
CR,5/6/92,3,1.5,0.4
CR,5/6/92,5,2,0.2
CR,5/6/92,8,2.9,0
CR,5/6/92,10,4.3,-0.5
CR,5/6/92,12,4.7,-0.3
CR,5/6/92,15,7.1,-0.7
CR,5/6/92,19,7.9,-1.1
CR,5/18/92,0,1.3,0.8
CR,5/18/92,3,1.9,-0.3
CR,5/18/92,5,2.5,0
CR,5/18/92,8,4.1,1.4
CR,5/18/92,10,6.8,3.2
CR,5/18/92,12,6.9,3.6
CR,5/18/92,15,6,2.1
CR,5/18/92,19,6,1.9
CR,6/2/92,0,1.5,0.4
CR,6/2/92,3,1.4,-0.7
CR,6/2/92,5,0.4,0.9
CR,6/2/92,8,-0.3,2.6
CR,6/2/92,10,1,1.4
CR,6/2/92,12,5.4,0.3
CR,6/2/92,15,15.4,5.5
CR,6/18/92,0,2,-0.1
CR,6/18/92,3,1.7,0.1
CR,6/18/92,5,1.2,0.2
CR,6/18/92,8,1.2,0.1
CR,6/18/92,10,1.3,0.1
CR,6/18/92,12,-1.8,6.2
CR,6/18/92,15,4.1,0.4
CR,6/18/92,19,15.6,1.1
CR,7/6/92,0,0.7,0.1
CR,7/6/92,3,0.6,0.3
CR,7/6/92,5,0.6,0.3
CR,7/6/92,8,0.4,0.4
CR,7/6/92,10,0.7,0.6
CR,7/6/92,12,1.5,1.8
CR,7/6/92,15,3.1,0.4
CR,7/6/92,19,2,1.3
CR,7/13/92,0,0.6,0.3
CR,7/13/92,3,0.8,0.1
CR,7/13/92,5,0.7,0.3
CR,7/13/92,8,1.1,0.4
CR,7/13/92,10,1.5,0.3
CR,7/13/92,12,2.4,1.4
CR,7/13/92,15,4.3,0.8
CR,7/13/92,18,2.1,1
CR,7/30/92,0,2.2,-0.9
CR,7/30/92,3,1.5,-0.3
CR,7/30/92,5,1.1,-0.2
CR,7/30/92,8,1.5,0
CR,7/30/92,10,1.8,-0.1
CR,7/30/92,10,2,-0.2
CR,7/30/92,12,2.5,-0.4
CR,7/30/92,15,8.5,-2
CR,7/30/92,19,12.2,0.2
CR,8/10/92,0,1.4,-0.4
CR,8/10/92,3,1.2,0
CR,8/10/92,5,1.4,0.3
CR,8/10/92,8,1.4,0.1
CR,8/10/92,10,1,0.4
CR,8/10/92,10,1.5,0.9
CR,8/10/92,12,1.7,1.4
CR,8/10/92,15,9.9,5.2
CR,8/10/92,19,7.3,5.2
CR,8/25/92,0,1.3,-0.1
CR,8/25/92,3,1.6,-0.1
CR,8/25/92,5,1.4,0.2
CR,8/25/92,8,1.6,0
CR,8/25/92,8,1.2,0.6
CR,8/25/92,10,1.5,0.3
CR,8/25/92,12,2.9,0.4
CR,8/25/92,15,6.8,2.7
CR,8/25/92,19,3,3.9
CR,9/8/92,0,2.5,0
CR,9/8/92,3,2.5,0.2
CR,9/8/92,5,2.4,0.3
CR,9/8/92,8,2.4,0.3
CR,9/8/92,10,2.6,0
CR,9/8/92,12,6,0.8
CR,9/8/92,12,6.2,1.2
CR,9/8/92,15,12.5,0.6
CR,9/8/92,19,3.2,0.1
CR,9/22/92,0,0.4,-0.2
CR,9/22/92,3,3.7,-2.1
CR,9/22/92,5,2.9,-0.7
CR,9/22/92,8,2.9,-0.4
CR,9/22/92,10,2.7,0.2
CR,9/22/92,12,4.6,0.7
CR,9/22/92,15,5.4,1.1
CR,9/22/92,15,8.2,0
CR,9/22/92,18,3.5,0.4
CR,10/8/92,0,2.9,0.7
CR,10/8/92,3,2.7,0.9
CR,10/8/92,5,2.7,0.6
CR,10/8/92,8,2.8,0.8
CR,10/8/92,8,2.7,0.8
CR,10/8/92,10,2.7,0.7
CR,10/8/92,12,3.9,1
CR,10/8/92,15,1.7,1.1
CR,10/8/92,19,1,1.1
CR,10/20/92,0,2.6,0.7
CR,10/20/92,3,2.6,0.9
CR,10/20/92,5,2.9,0.6
CR,10/20/92,8,4.8,-1.8
CR,10/20/92,10,2.2,0.7
CR,10/20/92,12,2.5,1
CR,10/20/92,15,2.5,0.7
CR,10/20/92,19,2.4,0.8
CR,10/20/92,19,1.8,1.4
CR,11/9/92,0,2.1,0.7
CR,11/9/92,3,2.4,1.2
CR,11/9/92,5,2.3,1
CR,11/9/92,8,3.1,1
CR,11/9/92,10,2.9,1.2
CR,11/9/92,10,3.2,0.7
CR,11/9/92,12,3,1.1
CR,11/9/92,15,2.8,0.9
CR,11/9/92,19,2.2,0.9
CR,1/7/93,0,1.3,0.2
CR,1/7/93,3,3,0.5
CR,1/7/93,5,2.5,0.2
CR,1/7/93,8,1.7,0.8
CR,1/7/93,10,1.5,0.9
CR,1/7/93,10,0.8,0.6
CR,1/7/93,12,1,1.1
CR,1/7/93,15,0.8,1.3
CR,1/7/93,19,0.8,2.2
CR,2/23/93,0,0.4,-0.1
CR,2/23/93,3,1.8,0.1
CR,2/23/93,5,1,0
CR,2/23/93,8,0.7,0.2
CR,2/23/93,10,0.8,0.4
CR,2/23/93,12,0.5,0.5
CR,2/23/93,15,0.8,0.2
CR,2/23/93,19,0.5,1.4
CR,2/23/93,19,0.7,1
CR,3/24/93,0,0.6,0.1
CR,3/24/93,3,2.5,0.3
CR,3/24/93,5,4,0.9
CR,3/24/93,8,3.1,1.1
CR,3/24/93,10,1.5,1.3
CR,3/24/93,12,1.1,1
CR,3/24/93,15,0.4,1.2
CR,3/24/93,19,0.3,2
CR,3/24/93,19,0.8,1.1
CR,5/5/93,0,14.6,7.4
CR,5/5/93,3,2.6,1.2
CR,5/5/93,5,3.6,0.5
CR,5/5/93,8,4.6,0.4
CR,5/5/93,10,4.6,1.7
CR,5/5/93,10,3.8,2.4
CR,5/5/93,12,5.2,1.9
CR,5/5/93,15,4.8,2.2
CR,5/5/93,19,4.7,3.1
CR,5/19/93,0,1.8,-0.2
CR,5/19/93,3,2.1,-0.2
CR,5/19/93,5,2.6,0.1
CR,5/19/93,8,3.4,0.2
CR,5/19/93,10,5.1,1.3
CR,5/19/93,12,8.4,1
CR,5/19/93,15,12.3,0.8
CR,5/19/93,19,10.1,1.6
CR,5/19/93,19,11.4,-0.3
CR,6/2/93,0,1.6,-0.2
CR,6/2/93,3,1.8,-0.2
CR,6/2/93,5,1.6,-0.2
CR,6/2/93,5,1.2,0.4
CR,6/2/93,8,3.2,-0.3
CR,6/2/93,10,3.2,0.2
CR,6/2/93,12,3.8,1.1
CR,6/2/93,15,5.3,4.9
CR,6/2/93,19,5.5,3.1
CR,6/16/93,0,1.7,-0.3
CR,6/16/93,3,1.5,0
CR,6/16/93,5,1.4,-0.2
CR,6/16/93,8,1.5,-0.2
CR,6/16/93,10,2.1,0.4
CR,6/16/93,12,5.2,0.4
CR,6/16/93,12,6,-0.5
CR,6/16/93,15,7.1,0.1
CR,6/16/93,19,9.9,1
CR,6/29/93,0,1.7,-0.1
CR,6/29/93,0,1.9,0
CR,6/29/93,3,1.9,-0.1
CR,6/29/93,5,2,-0.2
CR,6/29/93,8,1.5,-0.2
CR,6/29/93,10,1.6,-0.1
CR,6/29/93,12,2.3,0.5
CR,6/29/93,15,4.8,2.3
CR,6/29/93,19,10.8,4.1
CR,7/13/93,0,1.3,-0.5
CR,7/13/93,3,1.4,-0.5
CR,7/13/93,5,1.7,-0.9
CR,7/13/93,8,1.2,-0.5
CR,7/13/93,10,2,-0.8
CR,7/13/93,12,4,-1.3
CR,7/13/93,15,8.4,-2
CR,7/13/93,19,15.3,-4.1
CR,7/13/93,19,16.6,-3.6
CR,7/28/93,0,1.6,-0.7
CR,7/28/93,3,1.4,-0.5
CR,7/28/93,5,1.5,-0.6
CR,7/28/93,5,1.4,-0.5
CR,7/28/93,8,2,-0.7
CR,7/28/93,10,3.7,-1.4
CR,7/28/93,12,3.4,-1.1
CR,7/28/93,15,16.7,-5.6
CR,7/28/93,19,14.6,-3.6
CR,8/9/93,0,2.1,-1
CR,8/9/93,3,1.9,-0.9
CR,8/9/93,5,1.9,-0.9
CR,8/9/93,8,2.2,-0.8
CR,8/9/93,10,2.8,-1.2
CR,8/9/93,12,5.3,-2.1
CR,8/9/93,15,28.3,-11.7
CR,8/9/93,19,15.2,-4.1
CR,8/9/93,19,14.1,-3.4
CR,8/24/93,0,1.5,-0.7
CR,8/24/93,3,1.9,-0.9
CR,8/24/93,5,1.8,-0.8
CR,8/24/93,8,1.9,-0.7
CR,8/24/93,10,4.8,-3.2
CR,8/24/93,10,3.9,-1
CR,8/24/93,12,0.8,1.8
CR,8/24/93,15,24.4,-8.3
CR,8/24/93,19,12.9,-1.5
CR,9/7/93,5,1.2,-0.9
CR,9/7/93,5,1.4,-1.3
CR,9/7/93,8,1,-0.8
CR,9/7/93,10,1.8,-1.4
CR,9/7/93,12,3.9,-2.8
CR,9/7/93,19,18.8,-18.3
CR,9/21/93,0,2.6,-1.1
CR,9/21/93,3,2.5,-1
CR,9/21/93,5,2.6,-1.1
CR,9/21/93,8,2.8,-1.1
CR,9/21/93,12,3.4,-0.7
CR,9/21/93,15,4.8,1.6
CR,9/21/93,15,5.5,0.8
CR,9/21/93,19,1.6,0.3
CR,10/6/93,0,2.1,-0.4
CR,10/6/93,3,2.3,-0.5
CR,10/6/93,5,2.4,-0.5
CR,10/6/93,8,2.4,-0.5
CR,10/6/93,8,2.4,-0.4
CR,10/6/93,10,2.8,-0.8
CR,10/6/93,12,3.2,-0.6
CR,10/6/93,15,5.8,-0.1
CR,10/6/93,19,4.1,3.2
CR,10/20/93,0,3.5,-0.9
CR,10/20/93,3,3.6,-0.8
CR,10/20/93,5,3.9,-1
CR,10/20/93,8,5.3,-1.5
CR,10/20/93,10,5.6,-1
CR,10/20/93,12,3.9,-0.7
CR,10/20/93,15,2.9,-0.2
CR,10/20/93,19,3.7,1.8
CR,11/9/93,0,4.4,-1.2
CR,11/9/93,0,4.7,-1.1
CR,11/9/93,3,4.8,-1.5
CR,11/9/93,5,4.2,-1.9
CR,11/9/93,8,4.7,-1.1
CR,11/9/93,10,5.7,-1.2
CR,11/9/93,12,4.6,-0.8
CR,11/9/93,15,5.2,-1.6
CR,11/9/93,19,5.5,-2.8
CR,1/12/94,0,2,-0.6
CR,1/12/94,5,3.6,-0.8
CR,1/12/94,8,2.5,-0.3
CR,1/12/94,10,1.7,0
CR,1/12/94,12,1.7,0.1
CR,1/12/94,15,2.1,0
CR,1/12/94,19,2.6,0.5
CR,1/12/94,19,3.2,0.2
CR,2/21/94,0,0.7,-0.3
CR,2/21/94,0,1,-0.5
CR,2/21/94,3,2.3,-0.7
CR,2/21/94,5,1.9,-0.4
CR,2/21/94,8,1.4,-0.2
CR,2/21/94,10,2,-0.6
CR,2/21/94,12,2.3,-0.5
CR,2/21/94,15,2.5,-0.4
CR,2/21/94,19,4.3,-1.2
CR,4/6/94,0,1.1,-0.4
CR,4/6/94,3,5.3,-1.9
CR,4/6/94,5,5.5,-2
CR,4/6/94,8,5.8,-2.2
CR,4/6/94,10,6.6,-2.4
CR,4/6/94,12,6.9,-2
CR,4/6/94,15,5.5,-1.1
CR,4/6/94,19,3,1.1
CR,4/6/94,19,3.3,0.8
CR,5/18/94,0,3.2,-0.9
CR,5/18/94,3,4.8,-1.4
CR,5/18/94,5,4.6,-1.3
CR,5/18/94,5,4.5,-0.9
CR,5/18/94,8,3.8,-0.6
CR,5/18/94,10,6.2,-1.7
CR,5/18/94,12,9.9,-2.7
CR,5/18/94,15,13.9,-3.5
CR,5/18/94,19,12,-2.7
CR,6/2/94,0,0.9,-0.3
CR,6/2/94,3,1.1,-0.4
CR,6/2/94,5,1.7,-0.7
CR,6/2/94,8,2.1,-0.2
CR,6/2/94,10,4.1,-1
CR,6/2/94,12,4.6,-0.5
CR,6/2/94,15,5.9,-0.9
CR,6/2/94,15,6.3,-0.9
CR,6/2/94,19,9.4,-1.9
CR,6/16/94,0,0.9,-0.3
CR,6/16/94,3,0.2,0.3
CR,6/16/94,5,0.3,0.4
CR,6/16/94,8,0.2,0.7
CR,6/16/94,8,1.3,-0.5
CR,6/16/94,10,1.8,-0.5
CR,6/16/94,12,3.1,-0.8
CR,6/16/94,15,5.5,-1.5
CR,6/16/94,19,266.3,226.3
CR,6/30/94,0,1.3,-0.6
CR,6/30/94,3,1.6,-0.8
CR,6/30/94,5,1.4,-0.9
CR,6/30/94,8,0.9,-0.5
CR,6/30/94,10,1.1,-0.5
CR,6/30/94,12,2.8,-1
CR,6/30/94,15,10.7,-2.8
CR,6/30/94,19,7.6,-1.2
CR,7/14/94,0,-4,9
CR,7/14/94,3,-10.6,19.3
CR,7/14/94,5,-5.1,10.7
CR,7/14/94,8,0.2,1.8
CR,7/14/94,10,0.7,2
CR,7/14/94,12,6.4,-5.3
CR,7/14/94,15,23.8,-22.3
CR,7/14/94,19,17.6,-15.9
CR,7/14/94,19,16.1,-14.4
CR,7/28/94,0,1.8,-0.7
CR,7/28/94,3,1.8,-0.6
CR,7/28/94,5,2.1,-0.7
CR,7/28/94,8,2,-0.5
CR,7/28/94,10,3,-1
CR,7/28/94,12,9.4,-5.7
CR,7/28/94,15,2.6,5.5
CR,7/28/94,15,9.4,-2.6
CR,7/28/94,19,0.6,0.1
CR,8/10/94,0,1.7,-0.6
CR,8/10/94,3,2.2,-0.8
CR,8/10/94,5,2.1,-0.6
CR,8/10/94,8,2.1,-0.6
CR,8/10/94,10,3.1,-0.7
CR,8/10/94,12,4.2,-1.2
CR,8/10/94,15,13.6,-3.4
CR,8/10/94,15,12.9,-2.5
CR,8/10/94,19,9.7,-1.4
CR,8/25/94,0,2,-1.3
CR,8/25/94,0,1.8,-0.7
CR,8/25/94,3,1.8,-0.8
CR,8/25/94,5,2.5,-1.4
CR,8/25/94,8,4.9,-1
CR,8/25/94,10,4.1,-1.8
CR,8/25/94,12,5.5,-1.9
CR,8/25/94,15,18.1,-6.4
CR,8/25/94,19,10.9,-2.9
CR,9/7/94,0,1.9,-0.6
CR,9/7/94,3,1.7,-0.5
CR,9/7/94,5,1.9,-0.6
CR,9/7/94,8,2.1,-1
CR,9/7/94,10,3.5,-1.6
CR,9/7/94,12,5.1,-1.9
CR,9/7/94,15,17.1,-5.6
CR,9/7/94,15,16.5,-4.7
CR,9/7/94,19,11.2,-2.9
CR,9/22/94,0,2.3,-0.8
CR,9/22/94,3,2.4,-0.9
CR,9/22/94,5,2.2,-0.8
CR,9/22/94,8,2,-0.8
CR,9/22/94,10,2,-0.6
CR,9/22/94,10,2.8,-0.6
CR,9/22/94,12,3.7,-1
CR,9/22/94,15,13.8,-3.2
CR,9/22/94,19,10.3,-2.2
CR,10/6/94,0,2.6,-0.9
CR,10/6/94,3,2.5,-0.9
CR,10/6/94,5,2.6,-1
CR,10/6/94,8,3,-1.1
CR,10/6/94,10,2.9,-1.2
CR,10/6/94,12,3.3,-1.5
CR,10/6/94,15,19.7,-4.8
CR,10/6/94,19,22.7,-8.2
CR,10/20/94,0,4.6,-1.3
CR,10/20/94,3,4.1,-1
CR,10/20/94,5,4.8,-1.6
CR,10/20/94,8,4.8,-1.4
CR,10/20/94,10,4.7,-1.5
CR,10/20/94,12,4.9,-1.4
CR,10/20/94,15,13.4,-3
CR,10/20/94,15,12.2,-1.9
CR,10/20/94,19,3.4,1.6
CR,11/2/94,0,4.1,-0.1
CR,11/2/94,3,5.4,-1.1
CR,11/2/94,5,5.5,-1.2
CR,11/2/94,8,5.4,-1.1
CR,11/2/94,10,5.5,-1.2
CR,11/2/94,10,5.8,-1.7
CR,11/2/94,12,5.7,-1.4
CR,11/2/94,15,5.3,-1.4
CR,11/2/94,19,5.5,-1.2
CR,11/16/94,0,7.9,-1.7
CR,11/16/94,3,8.4,-2.1
CR,11/16/94,5,7.8,-1.6
CR,11/16/94,8,8,-1.9
CR,11/16/94,10,8.4,-2.2
CR,11/16/94,10,8,-1.6
CR,11/16/94,12,8.3,-2.2
CR,11/16/94,15,8.1,-2.1
CR,11/16/94,19,7.8,-1.9
CR,1/13/95,0,4,-1.1
CR,1/13/95,0,3.6,-0.9
CR,1/13/95,3,12.7,-4.5
CR,1/13/95,5,13.4,-4.4
CR,1/13/95,8,11.3,-3
CR,1/13/95,10,10.2,-2.9
CR,1/13/95,12,7.5,-1.8
CR,1/13/95,15,5.8,-1.1
CR,1/13/95,19,5.7,-0.7
CR,2/13/95,0,1.7,-0.6
CR,2/13/95,3,13.6,-4.7
CR,2/13/95,5,13,-4.1
CR,2/13/95,8,13.3,-4.4
CR,2/13/95,10,12.1,-3.7
CR,2/13/95,12,9.3,-2.8
CR,2/13/95,15,6.1,-1.7
CR,2/13/95,19,5.2,-1.2
CR,2/13/95,19,4.8,-1
CR,3/23/95,0,1.2,-0.1
CR,3/23/95,3,2.4,-0.4
CR,3/23/95,5,2.4,-0.3
CR,3/23/95,8,2.8,-0.4
CR,3/23/95,10,3,-0.5
CR,3/23/95,10,3.2,-0.5
CR,3/23/95,12,3,-0.5
CR,3/23/95,15,2.9,-0.1
CR,3/23/95,19,2.4,0
CR,5/3/95,0,2.3,-0.6
CR,5/3/95,0,2.4,0.1
CR,5/3/95,3,2.9,-0.7
CR,5/3/95,5,3.7,-1.2
CR,5/3/95,8,4.9,-1.3
CR,5/3/95,10,6.3,-2.1
CR,5/3/95,12,6.6,-1.9
CR,5/3/95,16,8.9,-2.6
CR,5/3/95,19,9.2,-2.8
CR,5/17/95,0,3.9,-1.5
CR,5/17/95,3,4.3,-1.5
CR,5/17/95,5,4.7,-1.8
CR,5/17/95,8,-0.2,5.6
CR,5/17/95,10,6.5,-0.8
CR,5/17/95,12,8.2,1.4
CR,5/17/95,15,14.9,-6
CR,5/17/95,15,7.5,-7.4
CR,5/17/95,19,9.6,-0.3
CR,5/31/95,0,1.8,-0.8
CR,5/31/95,3,1.8,-0.8
CR,5/31/95,5,1.4,-0.5
CR,5/31/95,10,2.9,-0.7
CR,5/31/95,12,4.1,-1.2
CR,5/31/95,15,6.6,-0.9
CR,5/31/95,15,7.1,-0.9
CR,5/31/95,19,14,-2.6
CR,6/15/95,0,1.5,-0.6
CR,6/15/95,3,0.9,0.2
CR,6/15/95,5,1.3,-0.3
CR,6/15/95,8,1.1,0.4
CR,6/15/95,10,2.6,-0.6
CR,6/15/95,12,2.4,1.5
CR,6/15/95,15,3.2,3.4
CR,6/15/95,19,9,5.2
CR,6/15/95,19,8.3,5.9
CR,6/28/95,0,0.8,0.6
CR,6/28/95,3,1.5,-0.3
CR,6/28/95,5,2.9,-1.1
CR,6/28/95,8,1.4,-0.3
CR,6/28/95,10,2.5,0.9
CR,6/28/95,12,3.8,-0.7
CR,6/28/95,15,3.7,1.3
CR,6/28/95,15,4.1,1.1
CR,6/28/95,19,10,6.5
CR,7/13/95,0,1.8,-0.3
CR,7/13/95,3,1.7,0.1
CR,7/13/95,5,2,-0.4
CR,7/13/95,8,1.7,-0.3
CR,7/13/95,10,1.1,0.8
CR,7/13/95,12,2.4,0.4
CR,7/13/95,12,2,1.4
CR,7/13/95,15,2.7,2.4
CR,7/13/95,19,10.1,-0.4
CR,7/27/95,0,0.9,0.4
CR,7/27/95,0,1,0.4
CR,7/27/95,3,2.2,-0.9
CR,7/27/95,5,1.7,-0.4
CR,7/27/95,8,1.3,0.1
CR,7/27/95,10,2,-0.7
CR,7/27/95,12,2.3,-0.2
CR,7/27/95,15,4.5,4.3
CR,7/27/95,19,6.3,2
CR,8/10/95,0,1.1,0.4
CR,8/10/95,3,2.1,-0.6
CR,8/10/95,5,1.5,0.4
CR,8/10/95,8,2.7,-0.6
CR,8/10/95,10,2.6,0.5
CR,8/10/95,12,3.5,1.3
CR,8/10/95,12,4.8,-0.9
CR,8/10/95,15,8.2,0.6
CR,8/10/95,19,2.2,5.1
CR,8/23/95,0,2.1,-0.8
CR,8/23/95,3,2.2,-0.7
CR,8/23/95,5,2.2,-0.9
CR,8/23/95,8,1.3,0.8
CR,8/23/95,8,1.4,0.5
CR,8/23/95,10,2.5,0.2
CR,8/23/95,12,3.8,-0.9
CR,8/23/95,15,10.6,-1.9
CR,8/23/95,19,2.1,4.7
CR,9/6/95,0,2.1,-1
CR,9/6/95,3,1.3,0.2
CR,9/6/95,5,1.1,0.3
CR,9/6/95,8,1.3,0.3
CR,9/6/95,10,2.9,-0.1
CR,9/6/95,12,3.8,0.2
CR,9/6/95,15,11.5,-1.1
CR,9/6/95,19,9.5,-0.9
CR,9/6/95,19,9.9,-1.3
CR,9/20/95,0,1.3,0.3
CR,9/20/95,3,1.5,0.1
CR,9/20/95,5,1.3,0.4
CR,9/20/95,8,1.2,0.2
CR,9/20/95,10,1.3,0.5
CR,9/20/95,12,2.7,2.4
CR,9/20/95,12,3,0.8
CR,9/20/95,15,5.7,4.7
CR,9/20/95,19,2.7,7.7
CR,10/5/95,0,1,0.7
CR,10/5/95,3,0.9,0.9
CR,10/5/95,5,1.1,1
CR,10/5/95,8,1.2,0.8
CR,10/5/95,8,1.1,0.7
CR,10/5/95,10,1.3,0.7
CR,10/5/95,12,2.3,1.5
CR,10/5/95,15,6.4,4.5
CR,10/5/95,19,3.8,4
CR,10/19/95,0,2.9,0.1
CR,10/19/95,3,2.6,-0.2
CR,10/19/95,5,2.4,0.7
CR,10/19/95,8,2,0.6
CR,10/19/95,10,2.6,0.7
CR,10/19/95,12,2.5,1
CR,10/19/95,16,7.5,-3.6
CR,10/19/95,19,6.6,0.3
CR,10/19/95,19,6,1.9
CR,11/1/95,0,4.8,1.8
CR,11/1/95,3,4.7,2
CR,11/1/95,5,4.5,2
CR,11/1/95,8,3.6,2.4
CR,11/1/95,10,4.3,2.2
CR,11/1/95,12,4.9,1.3
CR,11/1/95,15,4.5,1.9
CR,11/1/95,19,3.9,1.9
CR,11/1/95,19,4.2,2.4
CR,11/14/95,0,2.6,1.3
CR,11/14/95,3,4.1,2.2
CR,11/14/95,5,4,2.2
CR,11/14/95,8,4.2,1.7
CR,11/14/95,10,3.9,2.3
CR,11/14/95,12,5.1,1.6
CR,11/14/95,15,3.7,2.4
CR,11/14/95,19,4.3,1.7
CR,11/14/95,19,4.1,1.7
CR,1/23/96,0,0.3,0.5
CR,1/23/96,3,1.5,1.5
CR,1/23/96,10,0.9,1.3
CR,1/23/96,10,1.3,0.6
CR,1/23/96,18,0.7,1.9
CR,4/10/96,0,0.2,0.3
CR,4/10/96,3,0.3,0.5
CR,4/10/96,5,0.4,0.3
CR,4/10/96,8,0.3,0.4
CR,4/10/96,10,0.2,0.4
CR,4/10/96,10,0.2,0.4
CR,4/10/96,12,0.2,0.3
CR,4/10/96,15,0.3,0.5
CR,4/10/96,19,1.2,1.3
CR,5/13/96,0,2.5,0.6
CR,5/13/96,0,2.2,0.9
CR,5/13/96,3,2.5,0.5
CR,5/13/96,5,2.4,0.6
CR,5/13/96,8,2.2,0.6
CR,5/13/96,10,2.8,0.6
CR,5/13/96,12,3.4,1.1
CR,5/13/96,15,4.3,1.4
CR,5/13/96,19,4.1,1.3
CR,5/30/96,0,3.1,-0.1
CR,5/30/96,3,3.1,0.6
CR,5/30/96,5,3.6,0.9
CR,5/30/96,8,4.8,0.4
CR,5/30/96,8,3.9,1.8
CR,5/30/96,10,5.8,2.2
CR,5/30/96,12,8.4,1.9
CR,5/30/96,15,11.7,3.6
CR,5/30/96,19,8.5,3.7
CR,6/11/96,1,1.7,0.9
CR,6/11/96,3,1.4,0.8
CR,6/11/96,3,1.5,0.8
CR,6/11/96,5,1.4,0.8
CR,6/11/96,8,2.3,0.7
CR,6/11/96,10,2.1,1.4
CR,6/11/96,12,1.8,1.3
CR,6/11/96,15,6.1,2.9
CR,6/11/96,19,8.5,5
CR,6/27/96,0,0.6,0.2
CR,6/27/96,3,0.6,0.1
CR,6/27/96,5,0.8,0.5
CR,6/27/96,8,0.9,0.6
CR,6/27/96,10,1.1,1.3
CR,6/27/96,10,1.3,1.5
CR,6/27/96,12,2.7,3.3
CR,6/27/96,15,7.8,6.1
CR,6/27/96,19,4.8,4.9
CR,7/9/96,0,0.8,0
CR,7/9/96,3,1,-0.1
CR,7/9/96,5,1,-0.1
