lakeid,sampledate,depth,o2,deck,light,frlight
TB,10/30/01,2.25,,1065,0.98,0.001
TB,10/30/01,2.5,,1088,0.97,0.001
TB,10/30/01,2.75,,1107,0.86,0.001
TB,10/30/01,3,4.4,1089,0.89,0.001
TB,10/30/01,3.25,,1100,0.92,0.001
TB,10/30/01,3.5,,1109,0.53,0
TB,10/30/01,3.75,,1098,0.77,0.001
TB,10/30/01,4,4.3,1083,0.65,0.001
TB,10/30/01,4.25,,1115,0.66,0.001
TB,10/30/01,4.5,,1137,0.96,0.001
TB,10/30/01,4.75,,1141,0.91,0.001
TB,10/30/01,5,4.4,1134,0.88,0.001
TB,10/30/01,5.25,,1138,0.81,0.001
TB,10/30/01,5.5,,1141,0.84,0.001
TB,10/30/01,5.75,,1133,0.71,0.001
TB,10/30/01,6,4.3,1148,0.61,0.001
TB,10/30/01,6.25,,1153,0.49,0
TB,10/30/01,6.5,,1099,0.64,0.001
TB,10/30/01,6.75,,1046,0.66,0.001
TB,10/30/01,7,0.4,1046,0.72,0.001
TB,11/16/01,0,7.2,375,153,0.408
TB,11/16/01,0,,,,
TB,11/16/01,0.25,,378,48.45,0.128
TB,11/16/01,0.5,,380,14.44,0.038
TB,11/16/01,0.75,,381,7.17,0.019
TB,11/16/01,1,4.2,383,3.76,0.01
TB,11/16/01,1.25,,386,1.83,0.005
TB,11/16/01,1.5,,388,1.65,0.004
TB,11/16/01,1.75,,389,1.26,0.003
TB,11/16/01,2,4,390,1.17,0.003
TB,11/16/01,2.25,,384,1.02,0.003
TB,11/16/01,2.5,,381,1.07,0.003
TB,11/16/01,2.75,,377,1.09,0.003
TB,11/16/01,3,3.9,363,1.08,0.003
TB,11/16/01,3.25,,358,0.83,0.002
TB,11/16/01,3.5,,351,0.74,0.002
TB,11/16/01,3.75,,348,0.57,0.002
TB,11/16/01,4,3.7,338,0.55,0.002
TB,11/16/01,4.25,,331,0.96,0.003
TB,11/16/01,4.5,,329,0.92,0.003
TB,11/16/01,4.75,,327,0.95,0.003
TB,11/16/01,5,3.7,326,0.87,0.003
TB,11/16/01,5.25,,324,0.69,0.002
TB,11/16/01,5.5,,323,0.77,0.002
TB,11/16/01,5.75,,323,0.8,0.002
TB,11/16/01,6,3.6,323,0.64,0.002
TB,11/16/01,6.25,,323,0.7,0.002
TB,11/16/01,6.5,,324,0.74,0.002
TB,11/16/01,6.75,,325,0.74,0.002
TB,11/16/01,7,0.4,326,0.64,0.002
TB,1/17/02,0,3.4,,,
TB,1/17/02,0,,,,
TB,1/17/02,1,1.3,,,
TB,1/17/02,2,1.5,,,
TB,1/17/02,3,1.2,,,
TB,1/17/02,4,0.1,,,
TB,1/17/02,5,0,,,
TB,1/17/02,6,0,,,
TB,1/17/02,7,0,,,
TB,3/6/02,0,0.1,621,2.12,0.003
TB,3/6/02,0,,,,
TB,3/6/02,0.25,,,,
TB,3/6/02,0.5,,622,1.37,0.002
TB,3/6/02,0.75,,625,1.37,0.002
TB,3/6/02,1,0.1,629,1.15,0.002
TB,3/6/02,1.25,,634,1.12,0.002
TB,3/6/02,1.5,,637,0.95,0.001
TB,3/6/02,1.75,,641,0.82,0.001
TB,3/6/02,2,0.1,644,0.35,0.001
TB,3/6/02,3,0.1,,,
TB,3/6/02,4,0.1,,,
TB,3/6/02,5,0.1,,,
TB,3/6/02,6,0.1,,,
TB,3/6/02,6.5,,,,
TB,3/6/02,7,0.1,,,
TB,4/12/02,0,5.4,1845,92.8,0.05
TB,4/12/02,0,,,,
TB,4/12/02,0.25,,,,
TB,4/12/02,0.5,,1704,97.3,0.057
TB,4/12/02,0.75,,1273,31.29,0.025
TB,4/12/02,1,0.8,2227,26.76,0.012
TB,4/12/02,1.25,,1761,7.18,0.004
TB,4/12/02,1.5,,2034,4.44,0.002
TB,4/12/02,1.75,,2153,3.73,0.002
TB,4/12/02,2,0.4,952,1.76,0.002
TB,4/12/02,2.25,,847,1.49,0.002
TB,4/12/02,2.5,,840,1.25,0.001
TB,4/12/02,2.75,,833,0.92,0.001
TB,4/12/02,3,0.3,823,0.83,0.001
TB,4/12/02,4,0.3,,,
TB,4/12/02,5,0.2,,,
TB,4/12/02,6,0.2,,,
TB,4/12/02,7,0.2,,,
TB,4/24/02,0,4,209,149.8,0.717
TB,4/24/02,0,,,,
TB,4/24/02,0.25,,215,26.46,0.123
TB,4/24/02,0.5,,219,13.54,0.062
TB,4/24/02,0.75,,226,6.02,0.027
TB,4/24/02,1,2.3,231,3.48,0.015
TB,4/24/02,1.25,,246,4.29,0.017
TB,4/24/02,1.5,,245,2,0.008
TB,4/24/02,1.75,,245,1.29,0.005
TB,4/24/02,2,0.6,246,1.08,0.004
TB,4/24/02,2.25,,242,0.83,0.003
TB,4/24/02,3,0.5,,,
TB,4/24/02,4,0.5,,,
TB,4/24/02,5,0.5,,,
TB,4/24/02,6,0.5,,,
TB,4/24/02,7,0.5,,,
TB,5/7/02,0,11.8,1773,1037,0.585
TB,5/7/02,0.25,,1756,334.7,0.191
TB,5/7/02,0.5,,1786,111.3,0.062
TB,5/7/02,0.75,,1786,42.75,0.024
TB,5/7/02,1,4.3,1559,13.74,0.009
TB,5/7/02,1.25,,1831,5.06,0.003
TB,5/7/02,1.5,,1816,4.84,0.003
TB,5/7/02,1.75,,1234,2.17,0.002
TB,5/7/02,2,1.9,926,1.27,0.001
TB,5/7/02,3,0.2,,,
TB,5/7/02,3,,,,
TB,5/7/02,4,0.2,,,
TB,5/7/02,5,0.2,,,
TB,5/7/02,6,0.1,,,
TB,5/7/02,7,0.1,,,
TB,5/22/02,0,10.5,1241,506.6,0.408
TB,5/22/02,0.25,,1241,167.8,0.135
TB,5/22/02,0.5,,1253,83.1,0.066
TB,5/22/02,0.75,,1256,33.27,0.026
TB,5/22/02,1,5.4,1188,16.84,0.014
TB,5/22/02,1.25,,1199,7.61,0.006
TB,5/22/02,1.5,,1185,4.06,0.003
TB,5/22/02,1.75,,1210,2.41,0.002
TB,5/22/02,2,0.6,1207,2.15,0.002
TB,5/22/02,2,,,,
TB,5/22/02,2.25,,1248,0.86,0.001
TB,5/22/02,2.5,,1175,0.84,0.001
TB,5/22/02,2.75,,1172,0.42,0
TB,5/22/02,3,0.3,,,
TB,5/22/02,4,0.3,,,
TB,5/22/02,5,0.3,,,
TB,5/22/02,6,0.3,,,
TB,5/22/02,7,0.2,,,
TB,6/4/02,0,9.1,160,73.1,0.457
TB,6/4/02,0.25,,158,27.63,0.175
TB,6/4/02,0.5,,158,9.67,0.061
TB,6/4/02,0.75,,157,3.9,0.025
TB,6/4/02,1,3.8,156,1.79,0.011
TB,6/4/02,1.25,,154,1.35,0.009
TB,6/4/02,1.5,,154,0.99,0.006
TB,6/4/02,1.75,,153,0.78,0.005
TB,6/4/02,2,0.2,152,0.76,0.005
TB,6/4/02,2.25,,153,0.69,0.005
TB,6/4/02,2.5,,154,0.73,0.005
TB,6/4/02,2.75,,156,0.58,0.004
TB,6/4/02,3,0.2,157,0.61,0.004
TB,6/4/02,3.25,,158,0.48,0.003
TB,6/4/02,3.5,,160,0.69,0.004
TB,6/4/02,3.75,,162,0.6,0.004
TB,6/4/02,4,0.2,162,0.42,0.003
TB,6/4/02,4.25,,162,0.48,0.003
TB,6/4/02,4.5,,162,0.6,0.004
TB,6/4/02,4.75,,162,0.47,0.003
TB,6/4/02,5,0.2,162,0.64,0.004
TB,6/4/02,5,,,,
TB,6/4/02,5.25,,162,0.67,0.004
TB,6/4/02,5.5,,161,0.56,0.003
TB,6/4/02,5.75,,161,0.65,0.004
TB,6/4/02,6,0.2,160,0.62,0.004
TB,6/4/02,6.25,,158,0.68,0.004
TB,6/4/02,6.5,,158,0.54,0.003
TB,6/4/02,6.75,,157,0.14,0.001
TB,6/4/02,7,0.2,154,0.58,0.004
TB,6/17/02,0,8.9,1949,1114,0.572
TB,6/17/02,0.25,,1951,452,0.232
TB,6/17/02,0.5,,1960,162.7,0.083
TB,6/17/02,0.75,,1967,101.3,0.051
TB,6/17/02,1,9.9,1968,31.38,0.016
TB,6/17/02,1.25,,1976,14.72,0.007
TB,6/17/02,1.5,,1984,8.74,0.004
TB,6/17/02,1.75,,1995,6.04,0.003
TB,6/17/02,2,0.3,2007,3.54,0.002
TB,6/17/02,2.25,,2000,2.39,0.001
TB,6/17/02,2.5,,2000,1.44,0.001
TB,6/17/02,2.75,,2016,1.68,0.001
TB,6/17/02,3,0.2,2026,1.66,0.001
TB,6/17/02,4,0.1,,,
TB,6/17/02,5,0.1,,,
TB,6/17/02,5,,,,
TB,6/17/02,6,0.1,,,
TB,6/17/02,7,0.1,,,
TB,7/1/02,0,6.4,1800,954,0.53
TB,7/1/02,0.25,,1803,412.5,0.229
TB,7/1/02,0.5,,1807,191.4,0.106
TB,7/1/02,0.75,,1811,84.8,0.047
TB,7/1/02,1,9.9,1792,41.68,0.023
TB,7/1/02,1.25,,1793,16.44,0.009
TB,7/1/02,1.5,,1795,6.49,0.004
TB,7/1/02,1.75,,1802,3.04,0.002
TB,7/1/02,2,0.4,1806,2.27,0.001
TB,7/1/02,3,0.2,,,
TB,7/1/02,3,,,,
TB,7/1/02,4,0.2,,,
TB,7/1/02,5,0.2,,,
TB,7/1/02,6,0.2,,,
TB,7/1/02,7,0.2,,,
TB,7/16/02,0,7.2,1077,568.1,0.527
TB,7/16/02,0,,,,
TB,7/16/02,0.25,,1073,194.7,0.181
TB,7/16/02,0.5,,1068,75.8,0.071
TB,7/16/02,0.75,,1073,28.74,0.027
TB,7/16/02,1,7,985,14.01,0.014
TB,7/16/02,1.25,,1009,6.22,0.006
TB,7/16/02,1.5,,1000,3.07,0.003
TB,7/16/02,1.75,,998,1.62,0.002
TB,7/16/02,2,0.2,1004,0.93,0.001
TB,7/16/02,3,0.2,,,
TB,7/16/02,4,0.2,,,
TB,7/16/02,5,0.2,,,
TB,7/16/02,6,0.2,,,
TB,7/16/02,7,0.2,,,
TB,7/31/02,0,6.9,800,424,0.53
TB,7/31/02,0.25,,743,140.2,0.189
TB,7/31/02,0.5,,739,55.66,0.075
TB,7/31/02,0.75,,706,18.92,0.027
TB,7/31/02,1,5.5,663,8.73,0.013
TB,7/31/02,1.25,,874,4.65,0.005
TB,7/31/02,1.5,,776,2.43,0.003
TB,7/31/02,1.75,,856,1.38,0.002
TB,7/31/02,2,0.2,746,1.05,0.001
TB,7/31/02,3,0.2,,,
TB,7/31/02,4,0.1,,,
TB,7/31/02,5,0.1,,,
TB,7/31/02,5,,,,
TB,7/31/02,6,0.1,,,
TB,7/31/02,7,0.2,,,
TB,8/12/02,0,7.2,507,178.3,0.352
TB,8/12/02,0,,,,
TB,8/12/02,0.25,,503,76.4,0.152
TB,8/12/02,0.5,,504,31.04,0.062
TB,8/12/02,0.75,,505,13.49,0.027
TB,8/12/02,1,3,514,7.7,0.015
TB,8/12/02,1.25,,523,2.53,0.005
TB,8/12/02,1.5,,530,1.79,0.003
TB,8/12/02,1.75,,537,1.44,0.003
TB,8/12/02,2,0.1,542,1.04,0.002
TB,8/12/02,2.25,,541,0.95,0.002
TB,8/12/02,2.5,,544,0.88,0.002
TB,8/12/02,3,0.1,,,
TB,8/12/02,4,0.1,,,
TB,8/12/02,5,0.1,,,
TB,8/12/02,6,0.1,,,
TB,8/12/02,7,0.1,,,
TB,8/27/02,0,8,766,365.5,0.477
TB,8/27/02,0.25,,762,123.5,0.162
TB,8/27/02,0.5,,763,51.73,0.068
TB,8/27/02,0.75,,762,20.15,0.026
TB,8/27/02,1,3.8,762,12.23,0.016
TB,8/27/02,1.25,,764,4.79,0.006
TB,8/27/02,1.5,,765,2.98,0.004
TB,8/27/02,1.75,,772,1.8,0.002
TB,8/27/02,2,0.2,778,1.1,0.001
TB,8/27/02,3,0.1,,,
TB,8/27/02,4,0.1,,,
TB,8/27/02,5,0.1,,,
TB,8/27/02,5,,,,
TB,8/27/02,6,0.1,,,
TB,8/27/02,7,0.1,,,
TB,9/10/02,0,7.8,790,369.6,0.468
TB,9/10/02,0.25,,1478,325.8,0.22
TB,9/10/02,0.5,,841,59.08,0.07
TB,9/10/02,0.75,,1070,49.94,0.047
TB,9/10/02,1,7.1,405,7.77,0.019
TB,9/10/02,1.25,,1821,11.99,0.007
TB,9/10/02,1.5,,1812,11.15,0.006
TB,9/10/02,1.75,,1851,6.59,0.004
TB,9/10/02,2,0.2,1291,2.57,0.002
TB,9/10/02,2.25,,919,1.59,0.002
TB,9/10/02,3,0.2,,,
TB,9/10/02,4,0.1,,,
TB,9/10/02,5,0.1,,,
TB,9/10/02,6,0.1,,,
TB,9/10/02,7,0.1,,,
TB,9/10/02,7,,,,
TB,9/24/02,0,5,1060,338.4,0.319
TB,9/24/02,0,,,,
TB,9/24/02,0.25,,738,63.32,0.086
TB,9/24/02,0.5,,699,17.49,0.025
TB,9/24/02,0.75,,283,3.69,0.013
TB,9/24/02,1,4.9,230,2.03,0.009
TB,9/24/02,1.25,,228,1.54,0.007
TB,9/24/02,2,5.1,,,
TB,9/24/02,3,0.2,,,
TB,9/24/02,4,0.2,,,
TB,9/24/02,5,0.1,,,
TB,9/24/02,6,0.1,,,
TB,9/24/02,7,0.1,,,
TB,10/7/02,0,6.3,123,66.67,0.542
TB,10/7/02,0.25,,123,18.68,0.152
TB,10/7/02,0.5,,122,7.4,0.061
TB,10/7/02,0.75,,122,3.48,0.029
TB,10/7/02,1,7.1,121,1.61,0.013
TB,10/7/02,2,7.5,,,
TB,10/7/02,3,6.9,,,
TB,10/7/02,3,,,,
TB,10/7/02,4,1.1,,,
TB,10/7/02,5,1,,,
TB,10/7/02,6,1,,,
TB,10/7/02,7,0.9,,,
TB,10/22/02,0,4.5,188,66.92,0.356
TB,10/22/02,0.25,,189,27.57,0.146
TB,10/22/02,0.5,,190,12.04,0.063
TB,10/22/02,0.75,,192,5.25,0.027
TB,10/22/02,1,4.4,194,2.58,0.013
TB,10/22/02,1.25,,193,1.93,0.01
TB,10/22/02,1.5,,198,1.78,0.009
TB,10/22/02,2,4.5,,,
TB,10/22/02,3,4.6,,,
TB,10/22/02,3,,,,
TB,10/22/02,4,4.2,,,
TB,10/22/02,5,3.6,,,
TB,10/22/02,6,0.6,,,
TB,10/22/02,7,0.5,,,
TB,11/4/02,0,3.5,205,39.35,0.192
TB,11/4/02,0.25,,170,13.44,0.079
TB,11/4/02,0.5,,167,5.82,0.035
TB,11/4/02,0.75,,166,2.51,0.015
TB,11/4/02,1,3.3,165,1.51,0.009
TB,11/4/02,2,3.1,,,
TB,11/4/02,3,3,,,
TB,11/4/02,3,,,,
TB,11/4/02,4,2.9,,,
TB,11/4/02,5,2.8,,,
TB,11/4/02,6,2.8,,,
TB,11/4/02,7,2.4,,,
TB,2/4/03,0,0.2,591,2.06,0.003
TB,2/4/03,0.25,,,,
TB,2/4/03,0.5,,660,2.35,0.004
TB,2/4/03,0.75,,641,1.07,0.002
TB,2/4/03,1,0.1,497,0.74,0.001
TB,2/4/03,2,0.1,,,
TB,2/4/03,3,0.1,,,
TB,2/4/03,3,,,,
TB,2/4/03,4,0.1,,,
TB,2/4/03,5,0.1,,,
TB,2/4/03,6,0.1,,,
TB,2/4/03,7,0.1,,,
TB,2/20/03,0,0.3,1194,8.31,0.007
TB,2/20/03,0,,,,
TB,2/20/03,0.25,,,,
TB,2/20/03,0.5,,1199,7.07,0.006
TB,2/20/03,0.75,,1206,2.52,0.002
TB,2/20/03,1,0.2,1207,1.71,0.001
TB,2/20/03,1.25,,1207,1.13,0.001
TB,2/20/03,1.5,,1208,0.86,0.001
TB,2/20/03,1.75,,1210,0.76,0.001
TB,2/20/03,2,0.1,1210,0.21,0
TB,2/20/03,3,0.1,1212,0,0
TB,2/20/03,4,0.1,,,
TB,2/20/03,5,0.1,,,
TB,2/20/03,6,0.1,,,
TB,2/20/03,7,0.1,,,
TB,4/2/03,0,7.5,442,33.1,0.075
TB,4/2/03,0.25,,,,
TB,4/2/03,0.5,,437,17.7,0.041
TB,4/2/03,0.75,,433,5.89,0.014
TB,4/2/03,1,1.6,430,2.2,0.005
TB,4/2/03,1.25,,424,1.18,0.003
TB,4/2/03,1.5,,422,0.93,0.002
TB,4/2/03,1.75,,420,0.83,0.002
TB,4/2/03,2,0.6,419,0.86,0.002
TB,4/2/03,2.25,,412,0.6,0.001
TB,4/2/03,2.5,,410,0.7,0.002
TB,4/2/03,2.75,,409,0.73,0.002
TB,4/2/03,3,0.2,408,0.99,0.002
TB,4/2/03,4,0.1,,,
TB,4/2/03,5,0.1,,,
TB,4/2/03,5,,,,
TB,4/2/03,6,0.1,,,
TB,4/2/03,7,0.1,,,
TB,4/2/03,7,,,,
TB,5/5/03,0,10.9,305,231.5,0.759
TB,5/5/03,0.25,,346,211.2,0.61
TB,5/5/03,0.5,,375,37.92,0.101
TB,5/5/03,0.75,,379,15.13,0.04
TB,5/5/03,1,4,381,6.36,0.017
TB,5/5/03,1.25,,411,1.8,0.004
TB,5/5/03,1.5,,418,1.59,0.004
TB,5/5/03,1.75,,420,1.2,0.003
TB,5/5/03,2,0.2,,,
TB,5/5/03,3,0.2,,,
TB,5/5/03,4,0.2,,,
TB,5/5/03,5,0.2,,,
TB,5/5/03,6,0.1,,,
TB,5/5/03,7,0.1,,,
TB,5/5/03,7,,,,
TB,5/12/03,0,8.2,1575,1171,0.743
TB,5/12/03,0,,,,
TB,5/12/03,0.25,,1559,489,0.314
TB,5/12/03,0.5,,1545,209.2,0.135
TB,5/12/03,0.75,,1557,114,0.073
TB,5/12/03,1,0.5,1553,46.39,0.03
TB,5/12/03,1.25,,1555,19.27,0.012
TB,5/12/03,1.5,,1536,14.96,0.01
TB,5/12/03,1.75,,1538,9.88,0.006
TB,5/12/03,2,0.2,1585,2.42,0.002
TB,5/12/03,3,0.2,,,
TB,5/12/03,4,0.1,,,
TB,5/12/03,5,0.1,,,
TB,5/12/03,6,0.1,,,
TB,5/12/03,7,0.1,,,
TB,5/27/03,0,8.4,,,
TB,5/27/03,0,,,,
TB,5/27/03,1,3.5,,,
TB,5/27/03,2,0.2,,,
TB,5/27/03,2,,,,
TB,5/27/03,3,0.1,,,
TB,5/27/03,4,0.1,,,
TB,5/27/03,5,0.1,,,
TB,5/27/03,6,0.1,,,
TB,5/27/03,7,0.1,,,
TB,6/12/03,0,7.9,2165,1228,0.567
TB,6/12/03,0.25,,2215,542.8,0.245
TB,6/12/03,0.5,,1749,197.6,0.113
TB,6/12/03,0.75,,943,38.91,0.041
TB,6/12/03,1,1.9,930,18.81,0.02
TB,6/12/03,1.25,,1359,16.21,0.012
TB,6/12/03,1.5,,1854,10.05,0.005
TB,6/12/03,1.75,,1303,3.09,0.002
TB,6/12/03,2,0.2,904,1.56,0.002
TB,6/12/03,2.25,,914,0.87,0.001
TB,6/12/03,2.5,,1181,0.97,0.001
TB,6/12/03,2.75,,1224,0.54,0
TB,6/12/03,3,0.1,,,
TB,6/12/03,4,0.1,,,
TB,6/12/03,5,0.1,,,
TB,6/12/03,5,,,,
TB,6/12/03,6,0.1,,,
TB,6/12/03,7,0.1,,,
TB,6/24/03,0,7.5,733,330.5,0.451
TB,6/24/03,0.25,,726,108.6,0.15
TB,6/24/03,0.5,,720,47.91,0.067
TB,6/24/03,0.75,,719,18.05,0.025
TB,6/24/03,1,1.2,727,7.33,0.01
TB,6/24/03,1.25,,753,3.7,0.005
TB,6/24/03,1.5,,771,1.98,0.003
TB,6/24/03,1.75,,792,1.63,0.002
TB,6/24/03,2,0.1,949,1.49,0.002
TB,6/24/03,2,,,,
TB,6/24/03,2.25,,942,1.51,0.002
TB,6/24/03,3,0.1,,,
TB,6/24/03,4,0.1,,,
TB,6/24/03,5,0.1,,,
TB,6/24/03,6,0.1,,,
TB,6/24/03,7,0.1,,,
TB,7/10/03,0,8.6,,,
TB,7/10/03,1,0.1,,,
TB,7/10/03,2,0.1,,,
TB,7/10/03,3,0.1,,,
TB,7/10/03,3,,,,
TB,7/10/03,4,0.1,,,
TB,7/10/03,5,0.1,,,
TB,7/10/03,6,0.1,,,
TB,7/10/03,7,0.1,,,
TB,7/21/03,0,7.3,298,114.7,0.385
TB,7/21/03,0.25,,242,35.98,0.149
TB,7/21/03,0.5,,229,12.82,0.056
TB,7/21/03,0.75,,224,5.44,0.024
TB,7/21/03,1,1.9,222,2.86,0.013
TB,7/21/03,1.25,,225,1.42,0.006
TB,7/21/03,1.5,,229,0.98,0.004
TB,7/21/03,1.75,,235,0.49,0.002
TB,7/21/03,2,0.1,232,0.41,0.002
TB,7/21/03,3,0.1,,,
TB,7/21/03,4,0.1,,,
TB,7/21/03,5,0.1,,,
TB,7/21/03,5,,,,
TB,7/21/03,6,0.1,,,
TB,7/21/03,7,0.1,,,
TB,8/5/03,0,7.7,824,351.2,0.426
TB,8/5/03,0.25,,819,140.7,0.172
TB,8/5/03,0.5,,816,58,0.071
TB,8/5/03,0.75,,813,29.52,0.036
TB,8/5/03,1,8.2,803,11.88,0.015
TB,8/5/03,1.25,,802,2.99,0.004
TB,8/5/03,1.5,,801,1.59,0.002
TB,8/5/03,1.75,,798,0.89,0.001
TB,8/5/03,2,0.2,797,0.76,0.001
TB,8/5/03,2.25,,795,0.69,0.001
TB,8/5/03,2.5,,795,0.63,0.001
TB,8/5/03,3,0.1,,,
TB,8/5/03,3,,,,
TB,8/5/03,4,0.1,,,
TB,8/5/03,5,0.1,,,
TB,8/5/03,6,0.1,,,
TB,8/5/03,7,0.1,,,
TB,8/20/03,0,7.5,1125,413.1,0.367
TB,8/20/03,0.25,,1172,235.7,0.201
TB,8/20/03,0.5,,1216,107.2,0.088
TB,8/20/03,0.75,,1231,47.98,0.039
TB,8/20/03,1,7.4,1216,18.26,0.015
TB,8/20/03,1.25,,1185,5.54,0.005
TB,8/20/03,1.5,,1154,3.32,0.003
TB,8/20/03,1.75,,1156,2.26,0.002
TB,8/20/03,2,0.2,1167,2.05,0.002
TB,8/20/03,2.25,,1190,1.11,0.001
TB,8/20/03,2.5,,1181,0.69,0.001
TB,8/20/03,3,0.1,,,
TB,8/20/03,4,0.1,,,
TB,8/20/03,5,0.1,,,
TB,8/20/03,6,0.1,,,
TB,8/20/03,7,0.1,,,
TB,8/20/03,7,,,,
TB,9/4/03,0,7.2,1498,758,0.506
TB,9/4/03,0,,,,
TB,9/4/03,0.25,,1544,219.7,0.142
TB,9/4/03,0.5,,752,34.75,0.046
TB,9/4/03,0.75,,386,7.07,0.018
TB,9/4/03,1,6.7,386,3.38,0.009
TB,9/4/03,1.25,,463,1.84,0.004
TB,9/4/03,1.5,,1380,1.95,0.001
TB,9/4/03,2,0.2,,,
TB,9/4/03,3,0.2,,,
TB,9/4/03,4,0.2,,,
TB,9/4/03,5,0.1,,,
TB,9/4/03,6,0.1,,,
TB,9/4/03,7,0.1,,,
TB,9/19/03,0,7.9,225,81.3,0.361
TB,9/19/03,0.25,,231,23.82,0.103
TB,9/19/03,0.5,,254,12.26,0.048
TB,9/19/03,0.75,,288,4.68,0.016
TB,9/19/03,1,6.6,295,1.76,0.006
TB,9/19/03,1.25,,374,1.32,0.004
TB,9/19/03,1.5,,497,1.02,0.002
TB,9/19/03,1.75,,568,0.88,0.002
TB,9/19/03,2,0.1,601,0.04,0
TB,9/19/03,3,0.1,,,
TB,9/19/03,3,,,,
TB,9/19/03,4,0.1,,,
TB,9/19/03,5,0.1,,,
TB,9/19/03,6,0.1,,,
TB,9/19/03,7,0.1,,,
TB,9/29/03,0,6.8,383,104.9,0.274
TB,9/29/03,0.25,,438,36.06,0.082
TB,9/29/03,0.5,,457,16.64,0.036
TB,9/29/03,0.75,,512,7.89,0.015
TB,9/29/03,1,6.7,603,3.68,0.006
TB,9/29/03,1.25,,599,1.56,0.003
TB,9/29/03,1.5,,582,0.81,0.001
TB,9/29/03,1.75,,577,0.55,0.001
TB,9/29/03,2,6.7,557,0.68,0.001
TB,9/29/03,2.25,,566,0.6,0.001
TB,9/29/03,2.5,,570,0.44,0.001
TB,9/29/03,2.75,,558,0.5,0.001
TB,9/29/03,3,0.3,560,0.5,0.001
TB,9/29/03,3.25,,535,0.55,0.001
TB,9/29/03,3.5,,516,0.58,0.001
TB,9/29/03,3.75,,513,0.46,0.001
TB,9/29/03,4,0.3,517,0.48,0.001
TB,9/29/03,4.25,,523,0,0
TB,9/29/03,5,0.3,,,
TB,9/29/03,6,0.2,,,
TB,9/29/03,6,,,,
TB,10/14/03,0,7.3,613,233.9,0.382
TB,10/14/03,0.25,,631,82.6,0.131
TB,10/14/03,0.5,,670,28.58,0.043
TB,10/14/03,0.75,,686,9.41,0.014
TB,10/14/03,1,5.5,756,2.78,0.004
TB,10/14/03,1.25,,730,1.22,0.002
TB,10/14/03,1.5,,690,0.74,0.001
TB,10/14/03,1.75,,674,0.73,0.001
TB,10/14/03,2,5.4,666,0.41,0.001
TB,10/14/03,2,,,,
TB,10/14/03,2.25,,309,0.02,0
TB,10/14/03,3,5.1,,,
TB,10/14/03,4,0.4,,,
TB,10/14/03,5,0.3,,,
TB,10/14/03,6,0.3,,,
TB,10/14/03,7,0.3,,,
TB,10/27/03,0,5,528,212.7,0.403
TB,10/27/03,0,,,,
TB,10/27/03,0.25,,530,61.65,0.116
TB,10/27/03,0.5,,537,19.82,0.037
TB,10/27/03,0.75,,522,7.62,0.015
TB,10/27/03,1,5.1,510,3.55,0.007
TB,10/27/03,1.25,,510,1.44,0.003
TB,10/27/03,1.5,,504,0.6,0.001
TB,10/27/03,1.75,,717,0.62,0.001
TB,10/27/03,2,5,594,0.49,0.001
TB,10/27/03,2.25,,563,0.38,0.001
TB,10/27/03,2.5,,570,0,0
TB,10/27/03,3,5.1,,,
TB,10/27/03,4,2.6,,,
TB,10/27/03,5,0.2,,,
TB,10/27/03,6,0.2,,,
TB,10/27/03,7,0.2,,,
TB,11/7/03,0,3.5,1136,321.7,0.283
TB,11/7/03,0.25,,760,78.5,0.103
TB,11/7/03,0.5,,1122,14.73,0.013
TB,11/7/03,0.75,,1091,10.83,0.01
TB,11/7/03,1,3.5,969,4.24,0.004
TB,11/7/03,1.25,,409,0.41,0.001
TB,11/7/03,1.5,,363,0.13,0
TB,11/7/03,2,3.4,,,
TB,11/7/03,3,3.2,,,
TB,11/7/03,3,,,,
TB,11/7/03,4,3.2,,,
TB,11/7/03,5,2.9,,,
TB,11/7/03,6,3,,,
TB,11/7/03,7,2.9,,,
TB,1/21/04,0,0.2,498,0.27,0.001
TB,1/21/04,0.25,,,,
TB,1/21/04,1,0.2,,,
TB,1/21/04,2,0.2,,,
TB,1/21/04,3,0.2,,,
TB,1/21/04,4,0.1,,,
TB,1/21/04,5,0.1,,,
TB,1/21/04,6,0.1,,,
TB,1/21/04,7,0.1,,,
TB,1/21/04,7,,,,
TB,2/19/04,0,0.1,368,0,0
TB,2/19/04,0,,,,
TB,2/19/04,1,0.1,,,
TB,2/19/04,2,0.1,,,
TB,2/19/04,3,0.1,,,
TB,2/19/04,4,0.1,,,
TB,2/19/04,5,0.1,,,
TB,2/19/04,6,0.1,,,
TB,2/19/04,7,0.1,,,
TB,3/29/04,0,4.8,548,10.34,0.019
TB,3/29/04,0.25,,,,
TB,3/29/04,0.5,,544,6.85,0.013
TB,3/29/04,0.75,,540,3.6,0.007
TB,3/29/04,1,0.6,533,1.46,0.003
TB,3/29/04,1.25,,525,0.34,0.001
TB,3/29/04,1.5,,522,0.03,0
TB,3/29/04,2,0.2,516,0.8,0.002
TB,3/29/04,3,0.2,,,
TB,3/29/04,4,0.2,,,
TB,3/29/04,5,0.2,,,
TB,3/29/04,6,0.2,,,
TB,3/29/04,7,0.2,,,
TB,3/29/04,7,,,,
TB,4/26/04,0,8.3,,,
TB,4/26/04,1,3,,,
TB,4/26/04,2,1.2,,,
