lakeid,sampledate,depth,o2,deck,light,frlight
CB,11/2/94,0,10.1,567,390.5,0.689
CB,11/2/94,0.25,,561,226.8,0.404
CB,11/2/94,0.5,,550,123,0.224
CB,11/2/94,0.75,,525,79,0.15
CB,11/2/94,1,10.2,535,37.48,0.07
CB,11/2/94,1,,,,
CB,11/2/94,1.25,,530,25.39,0.048
CB,11/2/94,1.5,,511,14.3,0.028
CB,11/2/94,1.75,,496,8.55,0.017
CB,11/2/94,2,10.1,466,5.67,0.012
CB,11/15/94,0,10.6,713,495.1,0.694
CB,11/15/94,0.25,,676,34.73,0.051
CB,11/15/94,0.5,,754,177.9,0.236
CB,11/15/94,0.75,,748,93.2,0.125
CB,11/15/94,1,10.7,721,45.62,0.063
CB,11/15/94,1.25,,750,23.04,0.031
CB,11/15/94,1.5,,744,14.75,0.02
CB,11/15/94,1.75,,761,7.91,0.01
CB,11/15/94,2,10.3,740,5.15,0.007
CB,11/15/94,2,,,,
CB,1/12/95,0,16.3,330,16.06,0.049
CB,1/12/95,0.5,,316,10.5,0.033
CB,1/12/95,0.75,,309,5.51,0.018
CB,1/12/95,1,2.8,314,2.74,0.009
CB,1/12/95,1.25,,319,0,0
CB,1/12/95,2,2.5,,,
CB,1/12/95,2,,,,
CB,2/15/95,0,5.5,500,0.58,0.001
CB,2/15/95,0,,,,
CB,2/15/95,1,1.5,,,
CB,2/15/95,2,0.1,,,
CB,3/20/95,0,8.7,185,119.6,0.646
CB,3/20/95,0.5,,184,84.8,0.461
CB,3/20/95,0.75,,183,47.97,0.262
CB,3/20/95,1,3.4,181,23.23,0.128
CB,3/20/95,1.25,,175,8.05,0.046
CB,3/20/95,1.5,,174,4.97,0.029
CB,3/20/95,1.75,,174,2.47,0.014
CB,3/20/95,2,0.3,177,1.66,0.009
CB,3/20/95,2,,,,
CB,5/2/95,0,11.2,1106,1025,0.927
CB,5/2/95,0,,,,
CB,5/2/95,0.25,,1064,568.7,0.534
CB,5/2/95,0.5,,1066,313.6,0.294
CB,5/2/95,0.75,,1030,190.2,0.185
CB,5/2/95,1,8.4,1032,114.5,0.111
CB,5/2/95,1.25,,1060,87.4,0.082
CB,5/2/95,1.5,,1071,53.17,0.05
CB,5/2/95,1.75,,1090,35.74,0.033
CB,5/2/95,2,6.2,1084,31.01,0.029
CB,5/17/95,0,9.1,1576,1466,0.93
CB,5/17/95,0.25,,1597,861,0.539
CB,5/17/95,0.5,,1555,662,0.426
CB,5/17/95,0.75,,1454,448.9,0.309
CB,5/17/95,1,8.4,1360,233.3,0.172
CB,5/17/95,1,,,,
CB,5/17/95,1.25,,1551,154.6,0.1
CB,5/17/95,1.5,,1570,108,0.069
CB,5/17/95,1.75,,1296,70.3,0.054
CB,5/17/95,2,3.4,1399,42.22,0.03
CB,6/2/95,0,8,991,598.7,0.604
CB,6/2/95,0,,,,
CB,6/2/95,0.25,,958,527,0.55
CB,6/2/95,0.5,,964,235.3,0.244
CB,6/2/95,0.75,,978,184.9,0.189
CB,6/2/95,1,9.4,983,101.8,0.104
CB,6/2/95,1.25,,999,77.9,0.078
CB,6/2/95,1.5,,978,60.37,0.062
CB,6/2/95,1.75,,1020,36.64,0.036
CB,6/2/95,2,3.3,1060,22.82,0.022
CB,6/12/95,0,7.5,952,700,0.735
CB,6/12/95,0.25,,995,478.8,0.481
CB,6/12/95,0.5,,1034,285.1,0.276
CB,6/12/95,0.75,,967,191.9,0.198
CB,6/12/95,1,7.3,971,122.2,0.126
CB,6/12/95,1,,,,
CB,6/12/95,1.25,,970,98,0.101
CB,6/12/95,1.5,,969,78.6,0.081
CB,6/12/95,1.75,,1017,55.8,0.055
CB,6/12/95,2,2.7,1053,16.63,0.016
CB,6/27/95,0,6.2,,,
CB,6/27/95,0,,,,
CB,6/27/95,1,5.1,,,
CB,6/27/95,2,1.5,,,
CB,7/12/95,0,8.1,180,116.5,0.647
CB,7/12/95,0.25,,181,71,0.392
CB,7/12/95,0.5,,182,40.49,0.222
CB,7/12/95,0.75,,182,23.31,0.128
CB,7/12/95,1,8,183,12.75,0.07
CB,7/12/95,1,,,,
CB,7/12/95,1.25,,184,6.85,0.037
CB,7/12/95,1.5,,184,4.82,0.026
CB,7/12/95,1.75,,185,2.74,0.015
CB,7/12/95,2,0.6,185,1.68,0.009
CB,7/24/95,0,7.9,1648,1049,0.637
CB,7/24/95,0,,,,
CB,7/24/95,0.25,,1634,761,0.466
CB,7/24/95,0.5,,1638,544.7,0.333
CB,7/24/95,0.75,,1665,341.2,0.205
CB,7/24/95,1,7.4,1727,244.2,0.141
CB,7/24/95,1.25,,1679,155.2,0.092
CB,7/24/95,1.5,,1593,106.7,0.067
CB,7/24/95,1.75,,1562,67.03,0.043
CB,7/24/95,2,1.7,1550,39.32,0.025
CB,8/7/95,0,6.8,659,364.1,0.553
CB,8/7/95,0,,,,
CB,8/7/95,0.25,,653,235.7,0.361
CB,8/7/95,0.5,,660,155,0.235
CB,8/7/95,0.75,,687,112,0.163
CB,8/7/95,1,6.9,818,108.6,0.133
CB,8/7/95,1.25,,837,81.2,0.097
CB,8/7/95,1.5,,851,65.71,0.077
CB,8/7/95,1.75,,852,40.6,0.048
CB,8/7/95,2,5.3,837,26.78,0.032
CB,8/22/95,0,7.4,1364,950,0.696
CB,8/22/95,0,,,,
CB,8/22/95,0.25,,1383,662,0.479
CB,8/22/95,0.5,,1386,445,0.321
CB,8/22/95,0.75,,1359,292,0.215
CB,8/22/95,1,8.1,1267,190.1,0.15
CB,8/22/95,1.25,,1268,130.8,0.103
CB,8/22/95,1.5,,1284,72,0.056
CB,8/22/95,1.75,,1319,59.83,0.045
CB,8/22/95,2,0.8,1332,47.77,0.036
CB,9/5/95,0,7.9,1638,1501,0.916
CB,9/5/95,0,,,,
CB,9/5/95,0.25,,1657,968,0.584
CB,9/5/95,0.5,,1611,580.9,0.361
CB,9/5/95,0.75,,1571,336.4,0.214
CB,9/5/95,1,7.5,1575,231,0.147
CB,9/5/95,1.25,,1523,120.9,0.079
CB,9/5/95,1.5,,1493,10.44,0.007
CB,9/5/95,2,0.6,,,
CB,9/21/95,0,6.9,768,649.6,0.846
CB,9/21/95,0,,,,
CB,9/21/95,0.25,,883,513.6,0.582
CB,9/21/95,0.5,,749,273.6,0.365
CB,9/21/95,0.75,,699,127.7,0.183
CB,9/21/95,1,6.8,685,51.98,0.076
CB,9/21/95,1.25,,632,33.35,0.053
CB,9/21/95,2,6.2,,,
CB,10/4/95,0,7.7,1567,1500,0.957
CB,10/4/95,0.25,,1605,923,0.575
CB,10/4/95,0.5,,1561,554.8,0.355
CB,10/4/95,0.75,,1551,356.9,0.23
CB,10/4/95,1,7.6,1510,234.9,0.156
CB,10/4/95,1.25,,1613,151.3,0.094
CB,10/4/95,1.5,,1600,124.9,0.078
CB,10/4/95,1.75,,1609,105.8,0.066
CB,10/4/95,2,7.6,1580,77.3,0.049
CB,10/4/95,2,,,,
CB,10/17/95,0,9.4,1506,1059,0.703
CB,10/17/95,0,,,,
CB,10/17/95,0.25,,1289,674.5,0.523
CB,10/17/95,0.5,,952,268.7,0.282
CB,10/17/95,0.75,,1024,176.1,0.172
CB,10/17/95,1,9.4,1039,122.6,0.118
CB,10/17/95,1,,,,
CB,10/17/95,1.25,,1198,121.8,0.102
CB,10/17/95,1.5,,1340,101.2,0.076
CB,10/17/95,1.75,,1131,44.66,0.039
CB,10/17/95,2,9.3,,,
CB,10/31/95,0,10.1,454,368.3,0.811
CB,10/31/95,0,,,,
CB,10/31/95,0.25,,470,249.1,0.53
CB,10/31/95,0.5,,477,152.2,0.319
CB,10/31/95,0.75,,510,106.1,0.208
CB,10/31/95,1,9.9,519,65.8,0.127
CB,10/31/95,1.25,,498,35.41,0.071
CB,10/31/95,1.5,,497,22.65,0.046
CB,10/31/95,1.75,,509,20.68,0.041
CB,10/31/95,2,9.9,509,17.62,0.035
CB,11/8/95,0,11.9,547,534.6,0.977
CB,11/8/95,0,,,,
CB,11/8/95,0.25,,646,312.5,0.484
CB,11/8/95,0.5,,709,214,0.302
CB,11/8/95,0.75,,645,120.8,0.187
CB,11/8/95,1,10.4,502,46.92,0.093
CB,11/8/95,1.25,,483,34.2,0.071
CB,11/8/95,1.5,,503,24.79,0.049
CB,11/8/95,1.75,,603,21.33,0.035
CB,11/8/95,2,9.1,505,13.55,0.027
CB,1/17/96,0,6.1,,,
CB,1/17/96,0,,,,
CB,1/17/96,1,0.5,,,
CB,1/17/96,2,0.2,,,
CB,2/20/96,0,2.1,,,
CB,2/20/96,1,0.5,,,
CB,2/20/96,2,0.1,,,
CB,2/20/96,2,,,,
CB,4/8/96,0,0.6,,,
CB,4/8/96,0,,,,
CB,4/8/96,1,0.2,,,
CB,4/8/96,2,0.1,,,
CB,5/8/96,0,5.9,1117,1034,0.926
CB,5/8/96,0,,,,
CB,5/8/96,0.25,,1345,607.1,0.451
CB,5/8/96,0.5,,1525,368.9,0.242
CB,5/8/96,0.75,,1530,225,0.147
CB,5/8/96,1,0.9,1330,107.3,0.081
CB,5/8/96,1.25,,1350,65.44,0.048
CB,5/8/96,1.5,,1154,38.03,0.033
CB,5/8/96,1.75,,1107,25.28,0.023
CB,5/8/96,2,0.3,1363,22.78,0.017
CB,5/29/96,0,8.2,1696,1530,0.902
CB,5/29/96,0.25,,1710,887,0.519
CB,5/29/96,0.5,,1638,571.8,0.349
CB,5/29/96,0.75,,1620,412.9,0.255
CB,5/29/96,1,3,1736,384.2,0.221
CB,5/29/96,1,,,,
CB,5/29/96,1.25,,1735,172,0.099
CB,5/29/96,1.5,,1719,201.2,0.117
CB,5/29/96,1.75,,1765,95,0.054
CB,5/29/96,2,0.4,,,
CB,6/13/96,0,7.2,,,
CB,6/13/96,0,,,,
CB,6/13/96,1,3.9,,,
CB,6/13/96,2,0.2,,,
CB,6/25/96,0,6.4,1561,407.3,0.261
CB,6/25/96,0.25,,1526,153.9,0.101
CB,6/25/96,0.5,,1482,103.2,0.07
CB,6/25/96,0.75,,1516,58.1,0.038
CB,6/25/96,1,5.9,1568,20.45,0.013
CB,6/25/96,1.25,,1619,11.09,0.007
CB,6/25/96,2,0.4,,,
CB,6/25/96,2,,,,
CB,7/8/96,0,6.6,434,407.7,0.939
CB,7/8/96,0.25,,1318,756,0.574
CB,7/8/96,0.5,,525,148.4,0.283
CB,7/8/96,0.75,,379,65.91,0.174
CB,7/8/96,1,5.9,345,26.65,0.077
CB,7/8/96,1.25,,912,45.68,0.05
CB,7/8/96,1.5,,1126,129,0.115
CB,7/8/96,1.75,,1101,15.28,0.014
CB,7/8/96,2,0.3,1231,10.53,0.009
CB,7/8/96,2,,,,
CB,7/22/96,0,7.3,1863,1866,
CB,7/22/96,0.25,,1819,1110,0.61
CB,7/22/96,0.5,,732,232.2,0.317
CB,7/22/96,0.75,,2084,431.2,0.207
CB,7/22/96,1,3.9,2091,255.2,0.122
CB,7/22/96,1,,,,
CB,7/22/96,1.25,,1231,71.6,0.058
CB,7/22/96,1.5,,1103,58.9,0.053
CB,7/22/96,1.75,,1781,61.43,0.034
CB,7/22/96,2,0.5,1709,32.18,0.019
CB,8/7/96,0,7.3,767,2113,
CB,8/7/96,0,,,,
CB,8/7/96,0.25,,786,1250,
CB,8/7/96,0.5,,804,820,
CB,8/7/96,0.75,,808,529.3,0.655
CB,8/7/96,1,4.7,814,314.9,0.387
CB,8/7/96,1.25,,821,206.1,0.251
CB,8/7/96,1.5,,845,120.4,0.142
CB,8/7/96,1.75,,851,74.7,0.088
CB,8/7/96,2,0.3,848,42.69,0.05
CB,8/22/96,0,7.3,355,162.2,0.457
CB,8/22/96,0,,,,
CB,8/22/96,0.25,,346,100.6,0.291
CB,8/22/96,0.5,,345,64.86,0.188
CB,8/22/96,0.75,,358,34.71,0.097
CB,8/22/96,1,5.9,347,20.45,0.059
CB,8/22/96,1.25,,332,12.06,0.036
CB,8/22/96,1.5,,319,6.54,0.021
CB,8/22/96,1.75,,268,3.27,0.012
CB,8/22/96,2,1.2,255,0.78,0.003
CB,9/5/96,0,8,1156,1141,0.987
CB,9/5/96,0,,,,
CB,9/5/96,0.25,,1223,652.8,0.534
CB,9/5/96,0.5,,1230,440.6,0.358
CB,9/5/96,0.75,,1219,289,0.237
CB,9/5/96,1,7.6,1221,161.9,0.133
CB,9/5/96,1.25,,1219,73.6,0.06
CB,9/5/96,1.5,,1252,47.92,0.038
CB,9/5/96,1.75,,1255,32.5,0.026
CB,9/5/96,2,0.4,1229,19.8,0.016
CB,9/18/96,0,5.4,1411,1323,0.938
CB,9/18/96,0,,,,
CB,9/18/96,0.25,,1408,657.3,0.467
CB,9/18/96,0.5,,1410,187.2,0.133
CB,9/18/96,0.75,,1409,220.8,0.157
CB,9/18/96,1,5,1375,114.7,0.083
CB,9/18/96,1.25,,1395,74.5,0.053
CB,9/18/96,1.5,,1399,55.4,0.04
CB,9/18/96,1.75,,1394,24.78,0.018
CB,9/18/96,2,4.7,1398,18.42,0.013
CB,10/1/96,0,9,289,804,
CB,10/1/96,0.25,,737,147.4,0.2
CB,10/1/96,0.5,,1012,143.6,0.142
CB,10/1/96,0.75,,1056,113.6,0.108
CB,10/1/96,1,7.8,982,42.35,0.043
CB,10/1/96,2,7.3,,,
CB,10/1/96,2,,,,
CB,10/14/96,0,8.7,136,143.4,
CB,10/14/96,0.25,,139,51.05,0.367
CB,10/14/96,0.5,,139,34.46,0.248
CB,10/14/96,0.75,,141,21.39,0.152
CB,10/14/96,1,8.9,142,12.02,0.085
CB,10/14/96,1,,,,
CB,10/14/96,1.25,,143,6.67,0.047
CB,10/14/96,1.5,,143,4.01,0.028
CB,10/14/96,1.75,,148,1.89,0.013
CB,10/14/96,2,7.8,149,0.96,0.006
CB,11/5/96,0,11.3,436,388.9,0.892
CB,11/5/96,0,,,,
CB,11/5/96,0.25,,446,146.8,0.329
CB,11/5/96,0.5,,446,99.7,0.224
CB,11/5/96,0.75,,441,58.69,0.133
CB,11/5/96,1,11.4,444,33.69,0.076
CB,11/5/96,1.25,,454,20.03,0.044
CB,11/5/96,1.5,,456,14.41,0.032
CB,11/5/96,1.75,,466,8.17,0.018
CB,11/5/96,2,9.7,464,4.91,0.011
CB,1/13/97,0,5.3,,,
CB,1/13/97,1,2,,,
CB,1/13/97,2,0.7,,,
CB,1/13/97,2,,,,
CB,2/17/97,0,1.5,498,0,0
CB,2/17/97,0,,,,
CB,2/17/97,1,0.3,,,
CB,2/17/97,2,0.2,,,
CB,4/10/97,0,5.7,1167,76.8,0.066
CB,4/10/97,0.5,,1168,49.68,0.043
CB,4/10/97,0.75,,1170,29.18,0.025
CB,4/10/97,1,1.3,1164,10.95,0.009
CB,4/10/97,1.25,,1160,3.65,0.003
CB,4/10/97,1.5,,1156,2.21,0.002
CB,4/10/97,1.75,,1157,1.02,0.001
CB,4/10/97,2,0.5,1164,0.13,0
CB,4/10/97,2,,,,
CB,5/7/97,0,9,1826,1584,0.867
CB,5/7/97,0,,,,
CB,5/7/97,0.25,,1782,814,0.457
CB,5/7/97,0.5,,1783,539.8,0.303
CB,5/7/97,0.75,,1770,303.6,0.172
CB,5/7/97,1,8.8,1727,175.9,0.102
CB,5/7/97,1.25,,1720,108.4,0.063
CB,5/7/97,1.5,,1731,58.27,0.034
CB,5/7/97,1.75,,1687,27.76,0.016
CB,5/7/97,2,0.7,1671,11.28,0.007
CB,5/19/97,0,8.5,523,339.1,0.648
CB,5/19/97,0.25,,508,147.4,0.29
CB,5/19/97,0.5,,495,89.3,0.18
CB,5/19/97,0.75,,490,53.37,0.109
CB,5/19/97,1,7.5,,,
CB,5/19/97,2,0.2,,,
CB,6/2/97,0,8.5,1852,1653,0.893
CB,6/2/97,0,,,,
CB,6/2/97,0.25,,1709,1147,0.671
CB,6/2/97,0.5,,1817,756,0.416
CB,6/2/97,0.75,,1692,467.7,0.276
CB,6/2/97,1,6.3,1792,290.5,0.162
CB,6/2/97,1.25,,1807,170.7,0.094
CB,6/2/97,1.5,,1843,99.9,0.054
CB,6/2/97,1.75,,1843,57.36,0.031
CB,6/2/97,2,2.9,1807,27.06,0.015
CB,6/19/97,0,7.4,401,103.1,0.257
CB,6/19/97,0.25,,411,56.51,0.137
CB,6/19/97,0.5,,414,106.5,0.257
CB,6/19/97,0.75,,420,65.16,0.155
CB,6/19/97,1,5.9,427,34.48,0.081
CB,6/19/97,1.25,,437,21.41,0.049
CB,6/19/97,1.5,,439,14.98,0.034
CB,6/19/97,1.75,,446,9.03,0.02
CB,6/19/97,2,3,452,4.38,0.01
CB,6/30/97,0,6.6,1358,967,0.712
CB,6/30/97,0.25,,1391,647,0.465
CB,6/30/97,0.5,,1411,509.4,0.361
CB,6/30/97,0.75,,1314,311.7,0.237
CB,6/30/97,1,4.2,1261,195.9,0.155
CB,6/30/97,1.25,,1246,61.19,0.049
CB,6/30/97,1.5,,1252,39.24,0.031
CB,6/30/97,1.75,,1293,26.66,0.021
CB,6/30/97,2,2.4,1275,10.36,0.008
CB,6/30/97,2,,,,
CB,7/14/97,0,7.5,709,148.9,0.21
CB,7/14/97,0.25,,654,53.85,0.082
CB,7/14/97,0.5,,561,44.04,0.079
CB,7/14/97,0.75,,417,39.93,0.096
CB,7/14/97,1,8.5,414,9.63,0.023
CB,7/14/97,1.25,,415,6.48,0.016
CB,7/14/97,1.5,,428,4.92,0.011
CB,7/14/97,1.75,,434,3.32,0.008
CB,7/14/97,2,3,450,2.19,0.005
CB,7/29/97,0,7.2,,,
CB,7/29/97,1,5.8,,,
CB,7/29/97,2,0.4,,,
CB,7/29/97,2,,,,
CB,8/11/97,0,7.3,2016,1818,0.902
CB,8/11/97,0.25,,2008,1033,0.514
CB,8/11/97,0.5,,2007,15.08,0.008
CB,8/11/97,0.75,,1976,197.7,0.1
CB,8/11/97,1,7.4,1734,239.2,0.138
CB,8/11/97,1.25,,1965,115.6,0.059
CB,8/11/97,1.5,,2021,16.23,0.008
CB,8/11/97,1.75,,1987,13.9,0.007
CB,8/11/97,2,0.7,1987,10.04,0.005
CB,8/26/97,0,7.9,326,113,0.347
CB,8/26/97,0,,,,
CB,8/26/97,0.25,,323,68.37,0.212
CB,8/26/97,0.5,,326,63.47,0.195
CB,8/26/97,0.75,,318,37.17,0.117
CB,8/26/97,1,6.4,339,34.51,0.102
CB,8/26/97,2,5.2,,,
CB,9/11/97,0,7.2,468,385.1,0.823
CB,9/11/97,0.25,,409,170.1,0.416
CB,9/11/97,0.5,,432,99.2,0.23
CB,9/11/97,0.75,,469,54.76,0.117
CB,9/11/97,1,7.2,752,60.17,0.08
CB,9/11/97,1.25,,940,33.69,0.036
CB,9/11/97,1.5,,930,20.46,0.022
CB,9/11/97,1.75,,602,9.44,0.016
CB,9/11/97,2,7,884,11.12,0.013
CB,9/22/97,0,6.2,823,884,
CB,9/22/97,0,,,,
CB,9/22/97,0.25,,833,446.8,0.536
CB,9/22/97,0.5,,836,298.1,0.357
CB,9/22/97,0.75,,829,158.1,0.191
CB,9/22/97,1,6,837,66.57,0.08
CB,9/22/97,1.25,,828,40.59,0.049
CB,9/22/97,1.5,,857,23.97,0.028
CB,9/22/97,1.75,,889,16.43,0.018
CB,9/22/97,2,5.8,862,11.03,0.013
CB,10/6/97,0,6.8,149,105.9,0.711
CB,10/6/97,0.25,,149,49.9,0.335
CB,10/6/97,0.5,,151,27.96,0.185
CB,10/6/97,0.75,,152,16.27,0.107
CB,10/6/97,1,7.2,153,7.22,0.047
CB,10/6/97,1.25,,155,3.55,0.023
CB,10/6/97,1.5,,156,2.73,0.018
CB,10/6/97,1.75,,157,1.65,0.011
CB,10/6/97,2,5.1,157,1.05,0.007
CB,10/21/97,0,7.8,263,169.8,0.646
CB,10/21/97,0.25,,245,63.76,0.26
CB,10/21/97,0.5,,226,21.11,0.093
CB,10/21/97,0.75,,202,13.22,0.065
CB,10/21/97,1,8.2,193,5.32,0.028
CB,10/21/97,1.25,,177,3.17,0.018
CB,10/21/97,1.5,,168,1.38,0.008
CB,10/21/97,2,8.2,,,
CB,10/21/97,2,,,,
CB,11/6/97,0,9.9,289,189.1,0.654
CB,11/6/97,0.25,,286,78.6,0.275
CB,11/6/97,0.5,,284,48.36,0.17
CB,11/6/97,0.75,,282,27.02,0.096
CB,11/6/97,1,9.9,275,7.87,0.029
CB,11/6/97,1.25,,277,4.53,0.016
CB,11/6/97,1.5,,277,3.25,0.012
CB,11/6/97,1.75,,271,1.86,0.007
CB,11/6/97,2,9.9,,,
CB,11/6/97,2,,,,
CB,1/20/98,0,2.3,481,0,0
CB,1/20/98,0,,,,
CB,1/20/98,1,1.9,,,
CB,1/20/98,2,0.2,,,
CB,2/19/98,0,1.2,992,69.7,0.07
CB,2/19/98,0,,,,
CB,2/19/98,0.5,,886,59.51,0.067
CB,2/19/98,0.75,,1090,43.25,0.04
CB,2/19/98,1,0.3,1166,16.78,0.014
CB,2/19/98,1.25,,1158,8.18,0.007
CB,2/19/98,1.5,,1171,5.22,0.004
CB,2/19/98,1.75,,1160,3.3,0.003
CB,2/19/98,2,0.3,1105,1.84,0.002
CB,3/17/98,0,1.2,788,12.81,0.016
CB,3/17/98,0,,,,
CB,3/17/98,0.5,,790,6.39,0.008
CB,3/17/98,0.75,,789,3.05,0.004
CB,3/17/98,1,0.3,787,1.62,0.002
CB,3/17/98,1.25,,779,0.55,0.001
CB,3/17/98,1.5,,776,0.13,0
CB,3/17/98,2,0.2,,,
CB,4/20/98,0,9.5,388,328.6,0.847
CB,4/20/98,0,,,,
CB,4/20/98,0.25,,390,141.3,0.362
CB,4/20/98,0.5,,393,82.2,0.209
CB,4/20/98,0.75,,394,34.95,0.089
CB,4/20/98,1,8.6,398,17.6,0.044
CB,4/20/98,1.25,,405,7.09,0.018
CB,4/20/98,1.5,,412,3.87,0.009
CB,4/20/98,1.75,,415,2.66,0.006
CB,4/20/98,2,0.8,,,
CB,5/5/98,0,9.3,358,296.9,0.829
CB,5/5/98,0.25,,306,159.7,0.522
CB,5/5/98,0.5,,437,137.6,0.315
CB,5/5/98,0.75,,1399,338.5,0.242
CB,5/5/98,1,10.2,1645,102.4,0.062
CB,5/5/98,1.25,,1647,130.4,0.079
CB,5/5/98,1.5,,1691,74.9,0.044
CB,5/5/98,1.75,,1633,48.18,0.03
CB,5/5/98,2,1.7,1643,23.95,0.015
CB,5/19/98,0,7.9,1680,1428,0.85
CB,5/19/98,0,,,,
CB,5/19/98,0.25,,1644,1089,0.662
CB,5/19/98,0.5,,1616,713,0.441
CB,5/19/98,0.75,,1631,437.1,0.268
CB,5/19/98,1,8,1561,260.8,0.167
CB,5/19/98,1.25,,1598,170.6,0.107
CB,5/19/98,1.5,,1500,114.6,0.076
CB,5/19/98,1.75,,1481,75.6,0.051
CB,5/19/98,2,5.1,,,
CB,6/3/98,0,7.8,854,599.2,0.702
CB,6/3/98,0.25,,858,334.3,0.39
CB,6/3/98,0.5,,905,192.2,0.212
CB,6/3/98,0.75,,2247,309.7,0.138
CB,6/3/98,1,7.6,917,46.47,0.051
CB,6/3/98,1.25,,1725,67.27,0.039
CB,6/3/98,1.5,,1976,65.28,0.033
CB,6/3/98,1.75,,1119,16.84,0.015
CB,6/3/98,2,3.8,929,8.74,0.009
CB,6/16/98,0,8.7,1730,1407,0.813
CB,6/16/98,0,,,,
CB,6/16/98,0.25,,1693,884,0.522
CB,6/16/98,0.5,,1698,510.1,0.3
CB,6/16/98,0.75,,1555,307,0.197
CB,6/16/98,1,8.9,750,83.2,0.111
CB,6/16/98,1.25,,1492,104,0.07
CB,6/16/98,1.5,,1486,66.22,0.045
CB,6/16/98,1.75,,1491,41.93,0.028
CB,6/16/98,2,2.7,1491,24.18,0.016
CB,6/30/98,0,8.3,1980,1578,0.797
CB,6/30/98,0.25,,1971,1011,0.513
CB,6/30/98,0.5,,1982,656.6,0.331
CB,6/30/98,0.75,,1931,413.7,0.214
CB,6/30/98,1,7.5,1957,257.1,0.131
CB,6/30/98,1.25,,1976,161.5,0.082
CB,6/30/98,1.5,,2060,95.8,0.047
CB,6/30/98,1.75,,1381,35.86,0.026
CB,6/30/98,2,0.3,2129,32.38,0.015
CB,7/15/98,0,7.8,417,291.4,0.699
CB,7/15/98,0.25,,417,156.6,0.376
CB,7/15/98,0.5,,415,88.9,0.214
CB,7/15/98,0.75,,415,50.16,0.121
CB,7/15/98,1,7.6,412,31.17,0.076
CB,7/15/98,1.25,,412,18.6,0.045
CB,7/15/98,1.5,,407,10.25,0.025
CB,7/15/98,1.75,,405,4.45,0.011
CB,7/15/98,2,0.2,402,2.3,0.006
CB,7/15/98,2,,,,
CB,7/28/98,0,7.1,1099,733,0.667
CB,7/28/98,0.25,,1110,416.8,0.375
CB,7/28/98,0.5,,1136,225.6,0.199
CB,7/28/98,0.75,,1117,118.4,0.106
CB,7/28/98,1,7,1043,68.3,0.065
CB,7/28/98,1.25,,555,22.36,0.04
CB,7/28/98,1.5,,891,26.31,0.03
CB,7/28/98,1.75,,1004,17.65,0.018
CB,7/28/98,2,0.1,924,8.62,0.009
CB,8/10/98,0,7.9,883,671.6,0.761
CB,8/10/98,0.25,,914,391,0.428
CB,8/10/98,0.5,,897,222.3,0.248
CB,8/10/98,0.75,,892,133.5,0.15
CB,8/10/98,1,6.9,858,80.5,0.094
CB,8/10/98,1.25,,879,51.11,0.058
CB,8/10/98,1.5,,921,32.42,0.035
CB,8/10/98,1.75,,899,20.5,0.023
CB,8/10/98,2,0.2,907,9.66,0.011
CB,8/10/98,2,,,,
CB,8/24/98,0,7.3,1763,1260,0.715
CB,8/24/98,0.25,,1755,927,0.528
CB,8/24/98,0.5,,1640,547.8,0.334
CB,8/24/98,0.75,,632,121.3,0.192
CB,8/24/98,1,6.9,1650,241.6,0.146
CB,8/24/98,1.25,,1599,158.7,0.099
CB,8/24/98,1.5,,1613,111.7,0.069
CB,8/24/98,1.75,,1597,66.46,0.042
CB,8/24/98,2,0.8,1593,38.94,0.024
CB,9/8/98,0,6.8,1118,719,0.643
CB,9/8/98,0,,,,
CB,9/8/98,0.25,,712,268.4,0.377
CB,9/8/98,0.5,,698,143.4,0.205
CB,9/8/98,0.75,,693,80.7,0.116
CB,9/8/98,1,5.2,679,49.58,0.073
CB,9/8/98,1.25,,673,29.68,0.044
CB,9/8/98,1.5,,678,13.3,0.02
CB,9/8/98,1.75,,696,10.88,0.016
CB,9/8/98,2,5.3,687,8.55,0.012
CB,9/21/98,0,6.1,1160,687.6,0.593
CB,9/21/98,0.25,,1174,521.8,0.444
CB,9/21/98,0.5,,1163,321,0.276
CB,9/21/98,0.75,,1158,133.4,0.115
CB,9/21/98,1,6.1,1194,63.52,0.053
CB,9/21/98,1.25,,1226,45.59,0.037
CB,9/21/98,1.5,,1251,30.83,0.025
CB,9/21/98,1.75,,1218,17.55,0.014
CB,9/21/98,2,6,1219,10.59,0.009
CB,10/7/98,0,7.4,510,276,0.541
CB,10/7/98,0.25,,532,180.7,0.34
CB,10/7/98,0.5,,519,106,0.204
CB,10/7/98,0.75,,378,28.25,0.075
CB,10/7/98,1,7.4,429,29.83,0.07
CB,10/7/98,1.25,,410,18.66,0.046
CB,10/7/98,1.5,,375,7.42,0.02
CB,10/7/98,1.75,,330,2.36,0.007
CB,10/7/98,2,7.4,356,2.6,0.007
CB,10/7/98,2,,,,
CB,10/21/98,0,7.8,545,188.5,0.346
CB,10/21/98,0.25,,281,47.98,0.171
CB,10/21/98,0.5,,517,40.64,0.079
CB,10/21/98,0.75,,362,15.68,0.043
CB,10/21/98,1,7.8,541,32.54,0.06
CB,10/21/98,1.25,,525,10.55,0.02
CB,10/21/98,1.5,,520,8.59,0.017
CB,10/21/98,1.75,,479,6.98,0.015
CB,10/21/98,2,7.8,488,3.84,0.008
