lakeid,sampledate,depth,chlor,phaeo
TB,5/10/96,3,2.3,2.4
TB,5/10/96,3,2.9,1.6
TB,5/10/96,5,1,2.7
TB,5/10/96,7,2,4.3
TB,5/31/96,0,30,13.7
TB,5/31/96,2,54.3,22
TB,5/31/96,3,12.3,10.2
TB,5/31/96,3,9.5,12.1
TB,5/31/96,5,9.2,8.3
TB,5/31/96,7,6,10.6
TB,6/12/96,0,5.9,4
TB,6/12/96,2,115.3,46.2
TB,6/12/96,3,19.8,16.1
TB,6/12/96,5,8,10.1
TB,6/12/96,7,10.6,12
TB,6/12/96,7,9,12.1
TB,6/24/96,0,80,-34.8
TB,6/24/96,0,44.7,-17.3
TB,6/24/96,2,451.4,-74.9
TB,6/24/96,3,41.5,-17.2
TB,6/24/96,5,24.7,-5.1
TB,6/24/96,7,17.4,-5.4
TB,7/11/96,0,11.4,-1.4
TB,7/11/96,2,126.2,-21.6
TB,7/11/96,3,21.8,23.8
TB,7/11/96,5,14.9,2
TB,7/11/96,5,13.6,3.6
TB,7/11/96,7,20.7,4.7
TB,7/23/96,0,3.7,3.3
TB,7/23/96,2,25.5,5.3
TB,7/23/96,4,21.9,22.8
TB,7/23/96,5,4.5,8.2
TB,7/23/96,5,5.9,7.6
TB,7/23/96,7,5.2,8.6
TB,8/6/96,0,5.2,2.4
TB,8/6/96,2,149,58.6
TB,8/6/96,2,177.2,110.5
TB,8/6/96,3,43.1,31.6
TB,8/6/96,5,4.7,8.5
TB,8/6/96,7,4.3,8.5
TB,8/20/96,0,6,-1.4
TB,8/20/96,2,122.9,-45.1
TB,8/20/96,3,115.5,-35.1
TB,8/20/96,3,46.2,58.4
TB,8/20/96,5,6.7,6.6
TB,8/20/96,7,4.8,15.4
TB,9/4/96,0,4.2,4.5
TB,9/4/96,0,4.5,3.8
TB,9/4/96,2,64.1,44.4
TB,9/4/96,3,69.5,79.9
TB,9/4/96,5,7.8,13.6
TB,9/4/96,7,15.1,1.2
TB,9/17/96,0,0.6,12.5
TB,9/17/96,2,-5.6,26.6
TB,9/17/96,2,8.1,17.6
TB,9/17/96,3,152.4,-36.9
TB,9/17/96,5,14.6,11.6
TB,9/17/96,7,11.9,20.2
TB,10/3/96,2,-122.9,214.2
TB,10/3/96,3,307,-263.7
TB,10/3/96,5,27.6,-14.4
TB,10/3/96,7,15.2,4.9
TB,10/3/96,7,42.1,-41.8
TB,10/17/96,0,4.5,5.3
TB,10/17/96,2,5.2,2.2
TB,10/17/96,3,4.7,7.4
TB,10/17/96,3,3.7,7.1
TB,10/17/96,5,7.3,15
TB,10/17/96,7,7.3,15.6
TB,11/4/96,0,8.4,0.6
TB,11/4/96,2,3.9,4.9
TB,11/4/96,3,3.8,4.3
TB,11/4/96,5,2.7,5.5
TB,11/4/96,7,2,5.2
TB,11/4/96,7,5.4,0.8
TB,1/21/97,0,1.1,0.2
TB,1/21/97,2,0.8,0.8
TB,1/21/97,3,0.6,0.9
TB,1/21/97,5,2.3,1.5
TB,1/21/97,7,2,0.8
TB,2/18/97,0,1.1,0.8
TB,2/18/97,2,1.2,1
TB,2/18/97,3,1.6,0.6
TB,2/18/97,5,0.8,0.9
TB,2/18/97,7,1.2,1.2
TB,3/24/97,0,0.9,2.1
TB,3/24/97,2,1.9,1.9
TB,3/24/97,3,0.6,0.9
TB,3/24/97,5,0.6,1
TB,3/24/97,7,1,1.9
TB,5/5/97,0,17.5,16.7
TB,5/5/97,2,10.7,6.4
TB,5/5/97,3,7.2,5.4
TB,5/5/97,5,5.3,3.7
TB,5/5/97,7,4.4,2.5
TB,5/20/97,0,15.9,0.8
TB,5/20/97,2,3.9,6.7
TB,5/20/97,3,3.4,9.6
TB,5/20/97,5,3,4.1
TB,5/20/97,7,3.7,3
TB,6/4/97,0,3.2,-1.3
TB,6/4/97,2,7.1,9.2
TB,6/4/97,3,4.6,8.8
TB,6/4/97,5,5.8,6.7
TB,6/4/97,7,3.1,4.8
TB,6/19/97,0,13.4,2.8
TB,6/19/97,2,20.5,8.2
TB,6/19/97,3,2.5,6.3
TB,6/19/97,5,4.4,3.5
TB,6/19/97,7,4.6,10.3
TB,7/3/97,0,10.9,-2.5
TB,7/3/97,2,28.5,-6.6
TB,7/3/97,3,14.5,-4.9
TB,7/3/97,5,5.8,0.3
TB,7/3/97,7,8.2,-1.9
TB,7/16/97,0,1.3,5.5
TB,7/16/97,2,2,9.6
TB,7/16/97,3,2.8,26.6
TB,7/16/97,5,1.1,9.2
TB,7/16/97,7,1.3,6.6
TB,7/28/97,0,1.2,4.7
TB,7/28/97,2,8.7,30.8
TB,7/28/97,3,2.7,41
TB,7/28/97,5,0.8,12.1
TB,7/28/97,7,0.8,8.3
TB,8/11/97,0,2.3,2.5
TB,8/11/97,2,14.6,12
TB,8/11/97,3,26,40
TB,8/11/97,5,3.9,6.9
TB,8/11/97,7,2.5,8.2
TB,8/25/97,0,21.2,62.9
TB,8/25/97,2,18,58.7
TB,8/25/97,3,6.1,23.7
TB,8/25/97,5,0.6,8
TB,8/25/97,7,3.5,23.4
TB,9/10/97,0,22.3,52
TB,9/10/97,2,8.7,36
TB,9/10/97,3,34.8,68.6
TB,9/10/97,5,4.1,12.9
TB,9/10/97,7,2.6,9.7
TB,9/24/97,0,25,100.5
TB,9/24/97,2,15.6,28.3
TB,9/24/97,3,32.5,61.1
TB,9/24/97,5,15.5,29.5
TB,9/24/97,7,8.4,40.7
TB,10/8/97,0,-0.4,38.5
TB,10/8/97,2,3,14.1
TB,10/8/97,3,24.5,56.4
TB,10/8/97,5,5.7,18.7
TB,10/8/97,7,4,17.5
TB,10/21/97,0,4.2,13.6
TB,10/21/97,2,7.5,12.8
TB,10/21/97,3,7.7,13.8
TB,10/21/97,5,1.2,23.8
TB,10/21/97,7,6.4,23.3
TB,11/6/97,0,0.7,5.4
TB,11/6/97,2,0.7,4.1
TB,11/6/97,3,0.5,4.1
TB,11/6/97,5,1,4
TB,11/6/97,7,1.5,14.3
TB,1/19/98,0,2.6,-0.7
TB,1/19/98,2,0.4,0.9
TB,1/19/98,3,0.6,0.6
TB,1/19/98,5,0.6,0.3
TB,1/19/98,7,2.7,1
TB,2/18/98,0,2.2,2.4
TB,2/18/98,2,0.6,0.6
TB,2/18/98,3,0.6,0.8
TB,2/18/98,5,0.7,0.6
TB,2/18/98,7,0.6,4.5
TB,3/16/98,0,74.3,20.4
TB,3/16/98,2,0.4,3.3
TB,3/16/98,3,0.1,2.6
TB,3/16/98,5,0.1,2
TB,3/16/98,7,0.6,4.3
TB,5/6/98,0,6.4,2.3
TB,5/6/98,2,6.1,3.8
TB,5/6/98,3,1.1,5.7
TB,5/6/98,5,1.1,6.8
TB,5/6/98,7,5.5,6.6
TB,5/20/98,0,5,0.9
TB,5/20/98,2,17.5,1.7
TB,5/20/98,3,3.2,4.1
TB,5/20/98,5,1.6,4.1
TB,5/20/98,7,1.9,7.6
TB,6/2/98,0,5.7,4.3
TB,6/2/98,2,7.3,5.6
TB,6/2/98,3,2.9,4.2
TB,6/2/98,5,1.5,6.7
TB,6/2/98,7,-0.4,22.5
TB,6/17/98,0,4.5,1.1
TB,6/17/98,2,19.9,7.7
TB,6/17/98,3,7.3,5.7
TB,6/17/98,5,5,5.1
TB,6/17/98,7,3.1,13.8
TB,7/1/98,0,10.1,3.9
TB,7/1/98,2,35.2,5.7
TB,7/1/98,3,6,7.8
TB,7/1/98,5,3.8,5.6
TB,7/1/98,7,1.6,10.9
TB,7/14/98,0,4,1.8
TB,7/14/98,2,72.6,4
TB,7/14/98,3,3.7,7.4
TB,7/14/98,5,11,10.3
TB,7/14/98,7,2.5,32
TB,7/27/98,0,15.1,2.7
TB,7/27/98,2,46,11.8
TB,7/27/98,3,33.3,-9.6
TB,7/27/98,5,12.1,2.6
TB,7/27/98,7,72.4,35.7
TB,8/10/98,0,3.9,0.7
TB,8/10/98,2,21.6,8.7
TB,8/10/98,3,31.8,7.4
TB,8/10/98,5,26.6,7
TB,8/10/98,7,0.3,18.2
TB,8/27/98,0,4.2,2.7
TB,8/27/98,2,39,13
TB,8/27/98,3,61.1,12.2
TB,8/27/98,5,14.8,11.3
TB,8/27/98,7,5.2,35.6
TB,9/10/98,0,69.2,-31.1
TB,9/10/98,2,57,-8
TB,9/10/98,3,106.5,-42.2
TB,9/10/98,5,76.4,-3
TB,9/10/98,7,11.3,86.8
TB,9/23/98,0,90.4,11.9
TB,9/23/98,2,50,9.7
TB,9/23/98,3,83.2,7.9
TB,9/23/98,5,18.9,10.1
TB,9/23/98,6,15,19.4
TB,10/6/98,0,108.4,0.8
TB,10/6/98,2,11.1,7.9
TB,10/6/98,3,85.7,6.6
TB,10/6/98,5,9.7,6.2
TB,10/6/98,6,6.5,6.9
TB,10/19/98,0,17.5,3
TB,10/19/98,2,12.5,3.1
TB,10/19/98,3,7.8,4.4
TB,10/19/98,5,6,12.2
TB,10/19/98,6,37.3,217.7
TB,11/12/98,0,15.7,2.9
TB,11/12/98,2,12.8,3.9
TB,11/12/98,3,12.8,4.6
TB,11/12/98,5,12.3,4.3
TB,11/12/98,7,14.3,5.6
TB,1/22/99,0,3.1,1.3
TB,1/22/99,2,1.1,4.4
TB,1/22/99,3,2.8,5
TB,1/22/99,5,8.9,6.5
TB,1/22/99,7,8.4,6.9
TB,1/22/99,7,11.1,5.7
TB,2/24/99,0,0.5,2.3
TB,2/24/99,2,3.4,2.8
TB,2/24/99,3,4.9,4.1
TB,2/24/99,5,0.5,4.2
TB,2/24/99,6.5,0.2,4.2
TB,2/24/99,6.5,0.3,4.4
TB,3/23/99,0,13.8,3.4
TB,3/23/99,2,0.4,3.4
TB,3/23/99,3,0.2,3.7
TB,3/23/99,3,0.1,3.7
TB,3/23/99,5,0.1,4.2
TB,3/23/99,6.5,0.7,10.3
TB,5/6/99,0,55.1,2.1
TB,5/6/99,2,10.6,6.9
TB,5/6/99,2,10.2,6.9
TB,5/6/99,3,5.1,6
TB,5/6/99,5,3,5.6
TB,5/6/99,7,1.4,8
TB,5/18/99,0,20.3,3
TB,5/18/99,2,23.2,3.2
TB,5/18/99,2,3,4.5
TB,5/18/99,3,14.6,-2.2
TB,5/18/99,5,5.5,1.3
TB,5/18/99,7,6.4,2.1
TB,6/3/99,0,5.9,2.1
TB,6/3/99,0,7,1.3
TB,6/3/99,2,21.4,6.2
TB,6/3/99,3,4.4,6.7
TB,6/3/99,5,1.4,9
TB,6/3/99,7,0.8,7.4
TB,6/14/99,0,7.8,3.1
TB,6/14/99,0,8.7,2.8
TB,6/14/99,2,144.7,8.9
TB,6/14/99,3,16.4,7.5
TB,6/14/99,5,8.5,11.9
TB,6/14/99,7,3.6,8
TB,7/1/99,0,6.7,3.2
TB,7/1/99,2,306.2,15.7
TB,7/1/99,2,308.6,20.4
TB,7/1/99,3,36.1,15.6
TB,7/1/99,5,12.3,10.6
TB,7/1/99,7,-80.9,159.7
TB,7/12/99,0,4.9,1.3
TB,7/12/99,0,5.4,0.9
TB,7/12/99,2,332,-10.3
TB,7/12/99,3,40.7,11.5
TB,7/12/99,5,19.2,8.2
TB,7/12/99,7,9.8,16.6
TB,7/26/99,0,6.2,2.7
TB,7/26/99,2,324.9,30.1
TB,7/26/99,3,39,15.5
TB,7/26/99,5,11.5,9.2
TB,7/26/99,5,9.7,12.2
TB,7/26/99,7,5.1,17
TB,8/11/99,0,11.9,5.7
TB,8/11/99,2,115.7,17.8
TB,8/11/99,3,86.1,10.1
TB,8/11/99,3,78.7,10.7
TB,8/11/99,5,15.4,7.7
TB,8/11/99,7,6,8.1
TB,8/26/99,0,10,4.5
TB,8/26/99,2,79.8,18.4
TB,8/26/99,3,95.5,19.8
TB,8/26/99,5,16.7,8.7
TB,8/26/99,5,18.1,11
TB,8/26/99,7,6.5,11.3
TB,9/10/99,0,67,18.9
TB,9/10/99,2,134.5,20.8
TB,9/10/99,3,88.9,17.2
TB,9/10/99,3,77.1,14.5
TB,9/10/99,5,19.6,12.3
TB,9/10/99,7,7,14.1
TB,9/20/99,0,96,-35.1
TB,9/20/99,2,27.5,-9
TB,9/20/99,2,15.9,9.6
TB,9/20/99,3,85.1,16.1
TB,9/20/99,5,14.3,12.2
TB,9/20/99,7,18.4,13
TB,10/6/99,0,10.2,4.9
TB,10/6/99,2,10.1,5.1
TB,10/6/99,3,9.2,4.5
TB,10/6/99,5,4.9,8.2
TB,10/6/99,7,7.6,11.5
TB,10/6/99,7,8.7,12.7
TB,10/21/99,0,2.9,3.1
TB,10/21/99,2,2.3,2.8
TB,10/21/99,3,2.3,1.3
TB,10/21/99,3,1.9,1.7
TB,10/21/99,5,4.2,6.2
TB,10/21/99,7,5.4,15.6
TB,11/4/99,0,11,1.2
TB,11/4/99,2,2.6,2.6
TB,11/4/99,3,1.5,4.2
TB,11/4/99,5,1.2,4.8
TB,11/4/99,7,1.9,7.6
TB,11/4/99,7,1.2,4.8
TB,1/27/00,0,26.8,4.6
TB,1/27/00,2,1.1,2.1
TB,1/27/00,3,0.4,2.2
TB,1/27/00,3,0.5,2.1
TB,1/27/00,5,0.3,4.3
TB,1/27/00,6.5,0.1,4.9
TB,2/21/00,0,1,1.5
TB,2/21/00,2,0,1.8
TB,2/21/00,3,0.1,1.9
TB,2/21/00,3,0,1.8
TB,2/21/00,5,0.4,4.3
TB,2/21/00,7,0.3,5.6
TB,4/5/00,0,34.2,-11.5
TB,4/5/00,2,19.4,4.1
TB,4/5/00,3,20.6,3.4
TB,4/5/00,3,16.7,3.6
TB,4/5/00,5,12.8,4.3
TB,4/5/00,7,1.8,6.5
TB,4/17/00,0,46.7,5.9
TB,4/17/00,2,42.7,4.7
TB,4/17/00,2,45.4,3.1
TB,4/17/00,3,44.9,4.5
TB,4/17/00,5,45.2,6
TB,4/17/00,7,2.7,5.7
TB,5/3/00,0,4.4,2.6
TB,5/3/00,2,13.8,6.2
TB,5/3/00,3,10.9,5.6
TB,5/3/00,5,10,5.9
TB,5/3/00,5,7.2,5.5
TB,5/3/00,7,4.5,5.8
TB,5/15/00,0,31.5,12.9
TB,5/15/00,2,40.1,11.1
TB,5/15/00,3,14.1,5.3
TB,5/15/00,5,11.3,7.6
TB,5/15/00,5,10.8,8.9
TB,5/15/00,7,7.2,17.1
TB,6/2/00,0,19.9,-4.3
TB,6/2/00,2,9.9,5.3
TB,6/2/00,4,12.4,9.4
TB,6/2/00,6,14.1,10.8
TB,6/2/00,7,10.7,8.4
TB,6/2/00,7,10.5,9.5
TB,6/12/00,0,10.8,5.2
TB,6/12/00,2,27.2,19.7
TB,6/12/00,3,25.6,11.2
TB,6/12/00,5,19.2,10.7
TB,6/12/00,5,17.7,9
TB,6/12/00,7,13.4,25.4
TB,6/26/00,0,5.2,1.6
TB,6/26/00,2,47.5,3.2
TB,6/26/00,3,12,6.7
TB,6/26/00,5,5.6,5.7
TB,6/26/00,7,5,9.6
TB,6/26/00,7,4.4,9.6
TB,7/11/00,0,7.3,3.2
TB,7/11/00,2,36.8,10.9
TB,7/11/00,3,14.5,6.7
TB,7/11/00,3,12.9,6.2
TB,7/11/00,5,5.6,4.4
TB,7/11/00,7,11.9,6.1
TB,7/25/00,0,7.7,1.2
TB,7/25/00,0,7.7,0.6
TB,7/25/00,2,57.7,12.3
TB,7/25/00,3,25.5,12.1
TB,7/25/00,5,22.9,6.4
TB,7/25/00,7,10.1,11.1
TB,8/9/00,0,4.3,4.6
TB,8/9/00,2,84.2,14.2
TB,8/9/00,3,27.6,10.4
TB,8/9/00,5,11.9,7
TB,8/9/00,7,2.5,6.1
TB,8/9/00,7,2.4,9.6
TB,8/23/00,0,4,3.8
TB,8/23/00,2,111.9,169.6
TB,8/23/00,3,30,34.6
TB,8/23/00,3,27,47.1
TB,8/23/00,5,10.8,9.2
TB,8/23/00,7,13,99.9
TB,9/5/00,0,23,24.8
TB,9/5/00,0,52.7,58.8
TB,9/5/00,2,147.6,47.1
TB,9/5/00,3,23.2,17.6
TB,9/5/00,5,17.9,15
TB,9/5/00,7,151.7,69.8
TB,9/20/00,0,148.4,4.6
TB,9/20/00,2,172.3,32.4
TB,9/20/00,2,268.1,-103.6
TB,9/20/00,3,38.3,8.5
TB,9/20/00,5,19.7,10.2
TB,9/20/00,7,47.9,9.8
TB,10/4/00,0,21.9,12
TB,10/4/00,2,8.3,7.4
TB,10/4/00,3,22.5,8.9
TB,10/4/00,3,20.7,13.2
TB,10/4/00,5,3.1,12.4
TB,10/4/00,7,3.9,22.1
TB,10/17/00,0,5.2,3
TB,10/17/00,2,2.4,2.3
TB,10/17/00,3,1.9,3.1
TB,10/17/00,6,0.1,10.6
TB,10/17/00,6,-0.2,11
TB,10/17/00,7,1.7,13.1
TB,10/30/00,0,45.2,4
TB,10/30/00,2,2.5,1.6
TB,10/30/00,3,0.9,2.4
TB,10/30/00,5,-1.3,10.7
TB,10/30/00,5,-2.7,11.2
TB,10/30/00,7,-5.8,22.9
TB,11/14/00,0,9.5,4.6
TB,11/14/00,0,10,3.3
TB,11/14/00,2,9.1,3
TB,11/14/00,3,11.1,3.2
TB,11/14/00,5,11.3,2.8
TB,11/14/00,7,11.1,3.2
TB,1/24/01,0,4.7,2
TB,1/24/01,2,-0.1,2
TB,1/24/01,3,0,2.2
TB,1/24/01,3,-0.1,2.2
TB,1/24/01,5,-0.2,2.2
TB,1/24/01,7,-0.1,3
TB,2/19/01,0,1.2,2.8
TB,2/19/01,3,0.2,2.7
TB,2/19/01,3,0.2,2.7
TB,2/19/01,5,0.1,3.1
TB,2/19/01,7,0.1,2.9
TB,4/3/01,0,2.8,4.3
TB,4/3/01,2,0.4,2.6
TB,4/3/01,3,0.7,1.5
TB,4/3/01,3,1.6,0.5
TB,4/3/01,5,0.6,1.6
TB,4/3/01,7,1.6,0.7
TB,5/1/01,0,23.4,7.3
TB,5/1/01,0,28.7,2.7
TB,5/1/01,2,8.4,5.7
TB,5/1/01,3,6.1,2
TB,5/1/01,5,1.7,5.2
TB,5/1/01,7,1.2,4.7
TB,5/16/01,0,26.9,4.5
TB,5/16/01,2,10.8,6.4
TB,5/16/01,3,16.2,6.5
TB,5/16/01,3,9.8,15.8
TB,5/16/01,5,5.6,7.6
TB,5/16/01,7,2.5,5.1
TB,5/30/01,0,3.3,2.6
TB,5/30/01,2,11.9,1.2
TB,5/30/01,2,11,5.3
TB,5/30/01,3,9.5,1.7
TB,5/30/01,5,1.7,4.4
TB,5/30/01,7,3.3,1.1
TB,6/12/01,0,20,-5.2
TB,6/12/01,2,44.1,4.6
TB,6/12/01,3,27.4,-7.7
TB,6/12/01,3,25.7,-5.5
TB,6/12/01,5,1.9,4
TB,6/12/01,7,2.8,3.7
TB,6/25/01,0,7,0
TB,6/25/01,0,5.5,3
TB,6/25/01,2,48.4,35.6
TB,6/25/01,3,17.5,10
TB,6/25/01,5,1.4,4
TB,6/25/01,7,0.5,7.8
TB,7/9/01,0,20.4,3.7
TB,7/9/01,2,134.8,-22.2
TB,7/9/01,3,46.7,12.8
TB,7/9/01,5,4.1,4.6
TB,7/9/01,5,5.9,0.5
TB,7/9/01,7,0.5,11.7
TB,7/23/01,0,4.9,2.6
TB,7/23/01,2,26.5,-2.4
TB,7/23/01,2,21.9,2.4
TB,7/23/01,3,154.8,-74.8
TB,7/23/01,5,5.6,4.3
TB,7/23/01,7,2.2,6.2
TB,8/7/01,0,3.1,0.8
TB,8/7/01,0,2.6,0.8
TB,8/7/01,2,267.6,-93.2
TB,8/7/01,3,49.7,9.4
TB,8/7/01,5,6.4,7.5
TB,8/7/01,7,2.5,10.9
TB,8/21/01,0,2.2,2.4
TB,8/21/01,2,239.1,-33
TB,8/21/01,2,1.2,3
TB,8/21/01,3,80.1,13
TB,8/21/01,5,11.2,11.3
TB,8/21/01,7,11.9,8.5
TB,9/6/01,0,33.7,12.4
TB,9/6/01,2,250.4,4
TB,9/6/01,2,253.6,1.8
TB,9/6/01,3,69.4,15.2
TB,9/6/01,5,48.2,55.7
TB,9/6/01,7,30.8,56.4
TB,9/18/01,0,57.4,25.4
TB,9/18/01,2,257,98
TB,9/18/01,3,71.3,37.8
TB,9/18/01,3,51.3,43.4
TB,9/18/01,5,21.4,20.6
TB,9/18/01,7,134,242
TB,10/1/01,0,121.5,16.7
TB,10/1/01,0,81.5,10.5
TB,10/1/01,2,39.3,24
TB,10/1/01,3,52.6,21.5
TB,10/1/01,5,20,14.3
TB,10/1/01,7,48.3,32
TB,10/16/01,0,14.4,14.8
TB,10/16/01,2,13.8,12.1
TB,10/16/01,3,6.2,22.6
TB,10/16/01,3,5.1,21.6
TB,10/16/01,5,-5.9,34.2
TB,10/16/01,7,-10.1,52.9
TB,10/30/01,0,7.9,4.2
TB,10/30/01,2,5.5,6.1
TB,10/30/01,2,6.1,5.7
TB,10/30/01,3,5.4,5.6
TB,10/30/01,5,7.1,3.1
TB,10/30/01,7,4.4,14.9
TB,11/16/01,0,27.5,7.4
TB,11/16/01,0,31.2,0.8
TB,11/16/01,2,2.4,2.7
TB,11/16/01,3,0.9,3.9
TB,11/16/01,5,0.9,2.7
TB,11/16/01,7,3,9.9
TB,1/17/02,0,0,0.7
TB,1/17/02,0,0,0.5
TB,1/17/02,2,0.1,0.5
TB,1/17/02,3,1.5,0.5
TB,1/17/02,5,0.8,0.4
TB,1/17/02,7,-0.3,1
TB,3/6/02,0,4.2,-0.7
TB,3/6/02,0,5,-0.1
TB,3/6/02,2,0.3,0.5
TB,3/6/02,3,0.1,0.6
TB,3/6/02,5,0.1,0.4
TB,3/6/02,7,0.3,0.5
TB,4/12/02,0,8.8,1.9
TB,4/12/02,0,17.8,1.7
TB,4/12/02,2,0.9,3.2
TB,4/12/02,3,0.8,2.8
TB,4/12/02,5,0.5,5.3
TB,4/12/02,7,0.2,3.9
TB,4/24/02,0,12.6,6.2
TB,4/24/02,0,8.9,9.7
TB,4/24/02,2,3.1,7
TB,4/24/02,3,3,6.1
TB,4/24/02,5,0.8,4.6
TB,4/24/02,7,-0.2,6.5
TB,5/7/02,0,46.4,-13.2
TB,5/7/02,2,7,4.2
TB,5/7/02,3,3.6,6.3
TB,5/7/02,3,5.2,3.9
TB,5/7/02,5,3.1,3.6
TB,5/7/02,7,-4,21
TB,5/22/02,0,21.5,-5.1
TB,5/22/02,2,7,2.3
TB,5/22/02,2,4.6,5.6
TB,5/22/02,3,6.2,7
TB,5/22/02,5,2.4,5
TB,5/22/02,7,1.7,8.4
TB,6/4/02,0,31.4,12.6
TB,6/4/02,2,17,5.9
TB,6/4/02,3,12.3,6
TB,6/4/02,5,7.5,4.5
TB,6/4/02,5,2,8.6
TB,6/4/02,7,2.6,7.1
TB,6/17/02,0,4.1,4.7
TB,6/17/02,2,18.2,4.5
TB,6/17/02,3,7.5,9.8
TB,6/17/02,5,10.3,11.3
TB,6/17/02,5,12.8,9.5
TB,6/17/02,7,1.1,18
TB,7/1/02,0,4.7,1.9
TB,7/1/02,2,24.9,-1.3
TB,7/1/02,3,8,4.9
TB,7/1/02,3,5.5,9.1
TB,7/1/02,5,12.1,5.7
TB,7/1/02,7,7.1,3.7
TB,7/16/02,0,5.4,3
TB,7/16/02,0,5.6,2.3
TB,7/16/02,2,63.9,15.1
TB,7/16/02,3,21,10.8
TB,7/16/02,5,9.3,6.6
TB,7/16/02,7,1.2,11.6
TB,7/31/02,0,5.3,2.8
TB,7/31/02,2,195.9,-95.5
TB,7/31/02,3,-22.1,109.4
TB,7/31/02,5,27.1,-2.7
TB,7/31/02,5,42.8,-20
TB,7/31/02,7,2.2,13.6
TB,8/12/02,0,9.6,1.7
TB,8/12/02,0,7.3,0.8
TB,8/12/02,2,156.8,19
TB,8/12/02,3,43.6,-8.8
TB,8/12/02,5,8.5,4.4
TB,8/12/02,7,5.4,5.9
TB,8/27/02,0,17,-2.4
TB,8/27/02,2,237.2,-35.1
TB,8/27/02,3,39.6,12.1
TB,8/27/02,5,19,-4.2
TB,8/27/02,5,18,-2.3
TB,8/27/02,7,8.6,3.4
TB,9/10/02,0,10.9,2.7
TB,9/10/02,2,335.2,-127.6
TB,9/10/02,3,42.2,3.6
TB,9/10/02,5,10.7,0.1
TB,9/10/02,7,6.2,5.8
TB,9/10/02,7,5.8,5.7
TB,9/24/02,0,130.8,-55.5
TB,9/24/02,0,145.4,-77.6
TB,9/24/02,2,63,-16.7
TB,9/24/02,3,49.6,-15.6
TB,9/24/02,5,9.7,3.4
TB,9/24/02,7,16,1.6
TB,10/7/02,0,29.7,5.1
TB,10/7/02,2,8.2,29.4
TB,10/7/02,3,74.6,-63.8
TB,10/7/02,3,23.7,6.1
TB,10/7/02,5,-30.6,62.6
TB,10/7/02,7,-1,18.3
TB,10/22/02,0,10.3,1.8
TB,10/22/02,2,8.9,1.3
TB,10/22/02,3,8.3,2
TB,10/22/02,3,8.6,1.8
TB,10/22/02,5,9.7,1.9
TB,10/22/02,7,3.7,9.2
TB,11/4/02,0,14.4,0.2
TB,11/4/02,2,13.5,0.9
TB,11/4/02,3,12.9,0.2
TB,11/4/02,3,12.4,0
TB,11/4/02,5,6,1
TB,11/4/02,7,4.3,7.7
TB,2/4/03,0,2.3,7.7
TB,2/4/03,2,1.4,4.2
TB,2/4/03,3,1.3,3.2
TB,2/4/03,3,1.2,3.2
TB,2/4/03,5,1.3,3.2
TB,2/4/03,7,2.2,3.3
TB,2/20/03,0,41.8,8.1
TB,2/20/03,0,44.5,6
TB,2/20/03,2,1.2,6.3
TB,2/20/03,3,0.5,5.3
TB,2/20/03,5,0.4,4.9
TB,2/20/03,7,-0.2,11.3
TB,4/2/03,0,105.5,12.3
TB,4/2/03,2,45.3,8.8
TB,4/2/03,3,10.6,8.9
TB,4/2/03,5,0.8,7.5
TB,4/2/03,5,1.3,5.7
TB,4/2/03,7,0.6,8.1
TB,5/5/03,0,29.1,8.2
TB,5/5/03,2,19,6.6
TB,5/5/03,3,11.6,10.4
TB,5/5/03,5,12.7,9.7
TB,5/5/03,7,9.2,9.2
TB,5/5/03,7,7.7,8
TB,5/12/03,0,10.6,7
TB,5/12/03,0,11.8,5.1
TB,5/12/03,2,8,10.8
TB,5/12/03,3,9.6,6.6
TB,5/12/03,5,8.4,7.3
TB,5/12/03,7,8.5,5.2
TB,5/27/03,0,5.7,3.5
TB,5/27/03,0,6.4,2.2
TB,5/27/03,2,8.6,8.1
TB,5/27/03,3,8.5,12.1
TB,5/27/03,5,3.6,11.2
TB,5/27/03,7,2.9,8.9
TB,6/12/03,0,4.9,3.2
TB,6/12/03,2,82,-31.2
TB,6/12/03,3,42,-6.5
TB,6/12/03,5,3.5,10.2
TB,6/12/03,5,10.8,-0.4
TB,6/12/03,7,8,2.5
TB,6/24/03,0,13,0.2
TB,6/24/03,2,103.3,-21.2
TB,6/24/03,2,119.9,-49.3
TB,6/24/03,3,47.7,-10.8
TB,6/24/03,5,12.3,2.1
TB,6/24/03,7,13.9,-0.6
TB,7/10/03,0,10.1,4.8
TB,7/10/03,2,129.5,13.9
TB,7/10/03,3,43.2,26
TB,7/10/03,3,50.6,18.1
TB,7/10/03,5,14.5,13.5
TB,7/10/03,7,4.9,13.3
TB,7/21/03,0,27.1,7.5
TB,7/21/03,2,166.8,18.8
TB,7/21/03,3,53.9,25.4
TB,7/21/03,5,31.7,15.2
TB,7/21/03,5,33.1,9
TB,7/21/03,7,8.5,14.2
TB,8/5/03,0,-3.6,15.3
TB,8/5/03,2,309.3,-22.3
TB,8/5/03,3,71.3,12.7
TB,8/5/03,3,83.8,5.3
TB,8/5/03,5,19.8,32
TB,8/5/03,7,9,25.8
TB,8/20/03,0,10.2,-0.3
TB,8/20/03,2,195,-9
TB,8/20/03,3,49,8
TB,8/20/03,5,16.9,8.8
TB,8/20/03,7,7.6,19.4
TB,8/20/03,7,6.3,16.5
